"Gene","Module"
"NOS1","yellow"
"NOS1AP","grey"
"NOS2","grey"
"NOS3","grey"
"NOSIP","grey"
"NOSTRIN","grey"
"NOTCH1","brown"
"NOTCH2","grey"
"NOTCH2NLA","grey"
"NOTCH3","magenta"
"NOTCH4","grey"
"NOTUM","grey"
"NOVA1","grey"
"NOVA2","turquoise"
"NOX1","grey"
"NOX3","turquoise"
"NOX4","green"
"NOX5","grey"
"NOXA1","turquoise"
"NOXO1","turquoise"
"NOXRED1","grey"
"NPAP1","turquoise"
"NPAP1P9","grey"
"NPAS1","turquoise"
"NPAS2","black"
"NPAS3","grey"
"NPAS4","grey"
"NPAT","pink"
"NPB","turquoise"
"NPBWR1","turquoise"
"NPBWR2","turquoise"
"NPC1","grey"
"NPC1L1","grey"
"NPC2","grey"
"NPDC1","blue"
"NPEPL1","blue"
"NPEPPS","blue"
"NPFF","grey"
"NPFFR1","turquoise"
"NPFFR2","grey"
"NPHP1","grey"
"NPHP3","blue"
"NPHP4","grey"
"NPHS1","yellow"
"NPHS2","turquoise"
"NPIPA3","brown"
"NPIPB5","brown"
"NPL","pink"
"NPLOC4","brown"
"NPM1","brown"
"NPM2","grey"
"NPM3","brown"
"NPNT","grey"
"NPPA","turquoise"
"NPPB","turquoise"
"NPPC","turquoise"
"NPR1","grey60"
"NPR2","grey"
"NPR3","grey"
"NPRL2","grey"
"NPRL3","grey"
"NPSR1","grey"
"NPSR1-AS1","grey"
"NPTN","grey"
"NPTX1","grey"
"NPTX2","grey"
"NPTXR","turquoise"
"NPVF","grey"
"NPW","turquoise"
"NPY","grey"
"NPY1R","grey"
"NPY2R","turquoise"
"NPY4R","grey"
"NPY5R","grey"
"NPY6R","cyan"
"NQO1","black"
"NQO2","brown"
"NR0B1","grey"
"NR0B2","yellow"
"NR1D1","grey"
"NR1D2","grey"
"NR1H2","brown"
"NR1H3","grey"
"NR1H4","grey"
"NR1I2","grey"
"NR1I3","grey"
"NR2C1","turquoise"
"NR2C2","brown"
"NR2C2AP","grey"
"NR2E1","turquoise"
"NR2E3","grey"
"NR2F1","salmon"
"NR2F2","grey"
"NR2F6","brown"
"NR3C1","grey"
"NR3C2","grey"
"NR4A1","grey"
"NR4A2","grey"
"NR4A3","grey"
"NR5A1","turquoise"
"NR5A2","yellow"
"NR6A1","yellow"
"NRAP","turquoise"
"NRARP","grey"
"NRBF2","grey"
"NRBP1","turquoise"
"NRBP2","blue"
"NRCAM","yellow"
"NRDC","turquoise"
"NRDE2","blue"
"NREP","green"
"NRF1","grey"
"NRG1","grey"
"NRG2","blue"
"NRG3","grey"
"NRG4","yellow"
"NRGN","turquoise"
"NRIP1","grey"
"NRIP2","grey"
"NRIP3","grey"
"NRK","midnightblue"
"NRL","turquoise"
"NRM","blue"
"NRN1","tan"
"NRN1L","turquoise"
"NRP1","salmon"
"NRP2","green"
"NRROS","grey"
"NRSN1","grey"
"NRSN2","blue"
"NRTN","turquoise"
"NRXN1","greenyellow"
"NRXN2","turquoise"
"NRXN3","grey"
"NSA2","grey"
"NSD1","grey"
"NSD2","grey"
"NSD3","blue"
"NSDHL","brown"
"NSF","grey"
"NSFL1C","brown"
"NSG1","grey"
"NSG2","grey"
"NSL1","brown"
"NSMAF","turquoise"
"NSMCE1","grey"
"NSMCE2","blue"
"NSMCE3","grey"
"NSMCE4A","grey"
"NSMF","brown"
"NSRP1","turquoise"
"NSUN2","blue"
"NSUN3","turquoise"
"NSUN4","grey"
"NSUN5","brown"
"NSUN5P1","grey"
"NSUN6","blue"
"NSUN7","yellow"
"NT5C","turquoise"
"NT5C1A","turquoise"
"NT5C1B","turquoise"
"NT5C1B-RDH14","grey"
"NT5C2","green"
"NT5C3A","grey"
"NT5C3B","grey"
"NT5DC1","grey"
"NT5DC2","magenta"
"NT5DC3","grey"
"NT5DC4","turquoise"
"NT5E","green"
"NT5M","turquoise"
"NTAN1","blue"
"NTAQ1","blue"
"NTF3","grey"
"NTF4","grey"
"NTHL1","grey"
"NTM","green"
"NTM-AS1","turquoise"
"NTMT1","grey"
"NTN1","turquoise"
"NTN3","turquoise"
"NTN4","lightcyan"
"NTN5","turquoise"
"NTNG1","grey"
"NTNG2","grey"
"NTPCR","grey"
"NTRK1","grey"
"NTRK2","grey"
"NTRK3","grey"
"NTS","grey"
"NTSR1","grey"
"NTSR2","turquoise"
"NUAK1","green"
"NUAK2","grey"
"NUB1","blue"
"NUBP1","blue"
"NUBP2","grey"
"NUBPL","blue"
"NUCB1","brown"
"NUCB2","yellow"
"NUCKS1","blue"
"NUDC","grey"
"NUDCD1","blue"
"NUDCD2","blue"
"NUDCD3","grey"
"NUDT1","grey"
"NUDT10","grey"
"NUDT11","grey"
"NUDT12","blue"
"NUDT13","grey"
"NUDT14","grey"
"NUDT15","grey"
"NUDT16","turquoise"
"NUDT16L1","turquoise"
"NUDT16L2P","brown"
"NUDT17","turquoise"
"NUDT18","turquoise"
"NUDT2","grey"
"NUDT21","blue"
"NUDT22","blue"
"NUDT4","grey"
"NUDT5","grey"
"NUDT6","grey"
"NUDT7","grey"
"NUDT8","turquoise"
"NUDT9","blue"
"NUDT9P1","grey"
"NUF2","purple"
"NUFIP1","grey"
"NUFIP2","blue"
"NUGGC","grey"
"NUMA1","grey"
"NUMB","turquoise"
"NUMBL","grey"
"NUP107","blue"
"NUP133","blue"
"NUP153","grey"
"NUP155","turquoise"
"NUP160","blue"
"NUP188","grey"
"NUP205","blue"
"NUP210","grey"
"NUP210L","grey"
"NUP210P1","grey"
"NUP214","brown"
"NUP35","grey"
"NUP37","blue"
"NUP42","grey"
"NUP43","grey"
"NUP50","blue"
"NUP54","blue"
"NUP58","blue"
"NUP62","grey"
"NUP62CL","grey"
"NUP85","turquoise"
"NUP88","grey"
"NUP93","turquoise"
"NUP98","grey"
"NUPR1","grey"
"NUPR2","turquoise"
"NUS1","grey"
"NUSAP1","purple"
"NUTF2","brown"
"NUTM1","grey"
"NUTM2A","turquoise"
"NUTM2B","grey"
"NUTM2G","turquoise"
"NVL","blue"
"NWD1","grey"
"NWD2","grey"
"NXF1","grey"
"NXF2B","grey"
"NXF3","grey"
"NXF4","turquoise"
"NXF5","grey"
"NXN","brown"
"NXNL1","turquoise"
"NXNL2","grey"
"NXPE1","cyan"
"NXPE2","grey"
"NXPE3","brown"
"NXPE4","grey"
"NXPH1","turquoise"
"NXPH2","turquoise"
"NXPH3","turquoise"
"NXPH4","turquoise"
"NXT1","turquoise"
"NXT2","grey"
"NYAP1","turquoise"
"NYAP2","grey"
"NYNRIN","grey"
"NYX","turquoise"
"OAF","blue"
"OARD1","blue"
"OAS1","grey"
"OAS2","grey"
"OAS3","grey"
"OASL","grey"
"OAT","blue"
"OAZ1","brown"
"OAZ2","grey"
"OAZ3","grey"
"OBI1","blue"
"OBP2A","turquoise"
"OBP2B","grey"
"OBSCN","turquoise"
"OBSCN-AS1","grey"
"OBSL1","grey"
"OC90","turquoise"
"OCA2","grey"
"OCEL1","blue"
"OCIAD1","grey"
"OCIAD2","black"
"OCLN","lightcyan"
"OCM","grey"
"OCRL","grey"
"OCSTAMP","turquoise"
"ODAD1","turquoise"
"ODAD2","grey"
"ODAD3","turquoise"
"ODAD4","grey"
"ODAM","grey"
"ODAPH","grey"
"ODC1","blue"
"ODF1","turquoise"
"ODF2","grey"
"ODF2L","grey"
"ODF4","grey"
"ODR4","grey"
"OFCC1","grey"
"OFD1","blue"
"OGA","grey"
"OGDH","grey"
"OGDHL","grey"
"OGFOD1","green"
"OGFOD2","blue"
"OGFOD3","grey"
"OGFR","grey"
"OGFRL1","red"
"OGFRP1","turquoise"
"OGG1","blue"
"OGN","tan"
"OGT","grey"
"OIP5","grey"
"OIT3","grey"
"OLA1","grey"
"OLAH","grey"
"OLFM1","grey"
"OLFM2","blue"
"OLFM3","grey"
"OLFM4","grey"
"OLFML1","salmon"
"OLFML2A","grey"
"OLFML2B","green"
"OLFML3","salmon"
"OLIG1","turquoise"
"OLIG2","turquoise"
"OLIG3","turquoise"
"OLR1","grey"
"OMA1","blue"
"OMD","midnightblue"
"OMG","grey"
"OMP","turquoise"
"ONECUT1","yellow"
"ONECUT2","grey"
"OOSP2","grey"
"OPA1","blue"
"OPA3","turquoise"
"OPALIN","grey"
"OPCML","grey"
"OPHN1","grey"
"OPLAH","turquoise"
"OPN1LW","grey"
"OPN1MW","turquoise"
"OPN1SW","grey"
"OPN3","blue"
"OPN4","turquoise"
"OPN5","grey"
"OPRD1","turquoise"
"OPRK1","grey"
"OPRL1","grey"
"OPRM1","grey"
"OPRPN","grey"
"OPTC","turquoise"
"OPTN","blue"
"OR10A2","grey"
"OR10A3","grey"
"OR10A4","grey"
"OR10A5","grey"
"OR10A6","grey"
"OR10A7","grey"
"OR10AD1","grey"
"OR10AG1","grey"
"OR10C1","turquoise"
"OR10D1P","grey"
"OR10D3","grey"
"OR10G2","turquoise"
"OR10G3","grey"
"OR10G4","yellow"
"OR10G7","grey"
"OR10G8","yellow"
"OR10G9","yellow"
"OR10H1","grey"
"OR10H2","grey"
"OR10H3","grey"
"OR10H4","turquoise"
"OR10H5","turquoise"
"OR10J1","grey"
"OR10J3","turquoise"
"OR10J5","grey"
"OR10K1","turquoise"
"OR10K2","grey"
"OR10P1","turquoise"
"OR10Q1","turquoise"
"OR10R2","grey"
"OR10R3P","grey"
"OR10S1","grey"
"OR10T2","grey"
"OR10V1","turquoise"
"OR10W1","grey"
"OR10X1","grey"
"OR10Z1","turquoise"
"OR11A1","grey"
"OR11G2","grey"
"OR11H12","grey"
"OR11H4","grey"
"OR11H6","turquoise"
"OR11L1","grey"
"OR12D2","grey"
"OR12D3","brown"
"OR13A1","grey"
"OR13C2","grey"
"OR13C3","grey"
"OR13C4","grey"
"OR13C5","grey"
"OR13C8","grey"
"OR13C9","grey"
"OR13D1","grey"
"OR13F1","grey"
"OR13G1","grey"
"OR13H1","grey"
"OR13J1","grey"
"OR14A16","grey"
"OR14C36","turquoise"
"OR14I1","grey"
"OR14J1","grey"
"OR1A1","grey"
"OR1A2","grey"
"OR1B1","grey"
"OR1C1","grey"
"OR1D2","grey"
"OR1D5","turquoise"
"OR1E1","grey"
"OR1E2","grey"
"OR1F1","grey"
"OR1F2P","grey"
"OR1G1","grey"
"OR1I1","grey"
"OR1J1","grey"
"OR1J2","grey"
"OR1J4","grey"
"OR1K1","turquoise"
"OR1L1","grey"
"OR1L3","grey"
"OR1L4","grey"
"OR1L6","grey"
"OR1L8","grey"
"OR1M1","turquoise"
"OR1N1","grey"
"OR1N2","grey"
"OR1Q1","grey"
"OR1S1","grey"
"OR1S2","grey"
"OR2A1","grey"
"OR2A12","grey"
"OR2A14","grey"
"OR2A2","grey"
"OR2A25","brown"
"OR2A4","grey"
"OR2A5","grey"
"OR2A7","grey"
"OR2AE1","grey"
"OR2AG1","grey"
"OR2AG2","grey"
"OR2AK2","grey"
"OR2AP1","grey"
"OR2AT4","grey"
"OR2B11","turquoise"
"OR2B2","grey"
"OR2B3","grey"
"OR2B6","grey"
"OR2C1","turquoise"
"OR2C3","grey"
"OR2D2","grey"
"OR2D3","grey"
"OR2F1","grey"
"OR2F2","grey"
"OR2G2","grey"
"OR2G3","grey"
"OR2G6","grey"
"OR2H1","grey"
"OR2H2","turquoise"
"OR2J3","grey"
"OR2K2","grey"
"OR2L13","grey"
"OR2L2","grey"
"OR2L3","grey"
"OR2L5","grey"
"OR2L8","grey"
"OR2M1P","grey"
"OR2M2","grey"
"OR2M3","grey"
"OR2M4","grey"
"OR2M5","grey"
"OR2M7","grey"
"OR2S2","turquoise"
"OR2T1","grey"
"OR2T10","grey"
"OR2T11","grey"
"OR2T12","grey"
"OR2T27","grey"
"OR2T29","grey"
"OR2T3","grey"
"OR2T33","grey"
"OR2T34","grey"
"OR2T35","grey"
"OR2T4","grey"
"OR2T5","grey"
"OR2T6","grey"
"OR2T8","turquoise"
"OR2V1","grey"
"OR2V2","grey"
"OR2W1","grey"
"OR2W3","turquoise"
"OR2W5P","turquoise"
"OR2Y1","grey"
"OR2Z1","grey"
"OR3A1","grey"
"OR3A2","turquoise"
"OR3A3","grey"
"OR3A4P","turquoise"
"OR4A15","grey"
"OR4A16","grey"
"OR4A47","grey"
"OR4A5","grey"
"OR4B1","grey"
"OR4C11","grey"
"OR4C12","grey"
"OR4C13","grey"
"OR4C15","grey"
"OR4C16","grey"
"OR4C3","grey"
"OR4C45","grey"
"OR4C46","grey"
"OR4C6","grey"
"OR4D1","grey"
"OR4D10","grey"
"OR4D11","grey"
"OR4D2","grey"
"OR4D5","yellow"
"OR4D6","turquoise"
"OR4D9","turquoise"
"OR4E2","grey"
"OR4F13P","grey"
"OR4F15","grey"
"OR4F29","grey"
"OR4F4","grey"
"OR4F6","grey"
"OR4K1","grey"
"OR4K13","grey"
"OR4K14","grey"
"OR4K15","grey"
"OR4K17","grey"
"OR4K2","grey"
"OR4K5","grey"
"OR4L1","grey"
"OR4M1","grey"
"OR4M2","grey"
"OR4N2","grey"
"OR4N3P","grey"
"OR4N4","grey"
"OR4N5","grey"
"OR4P4","grey"
"OR4Q3","grey"
"OR4S1","grey"
"OR4S2","grey"
"OR4X1","grey"
"OR4X2","grey"
"OR51A2","grey"
"OR51A4","grey"
"OR51A7","grey"
"OR51B2","grey"
"OR51B4","grey"
"OR51B5","grey"
"OR51B6","grey"
"OR51D1","turquoise"
"OR51E1","grey"
"OR51E2","grey"
"OR51F1","grey"
"OR51F2","grey"
"OR51G1","grey"
"OR51G2","grey"
"OR51I1","grey"
"OR51I2","grey"
"OR51L1","grey"
"OR51M1","grey"
"OR51Q1","grey"
"OR51S1","turquoise"
"OR51T1","grey"
"OR51V1","blue"
"OR52A1","grey"
"OR52A4P","grey"
"OR52A5","grey"
"OR52B1P","grey"
"OR52B2","turquoise"
"OR52B3P","turquoise"
"OR52B4","grey"
"OR52B6","grey"
"OR52D1","grey"
"OR52E2","grey"
"OR52E4","turquoise"
"OR52E6","grey"
"OR52E8","grey"
"OR52H1","grey"
"OR52I1","grey"
"OR52I2","grey"
"OR52J3","grey"
"OR52K1","grey"
"OR52K2","grey"
"OR52K3P","turquoise"
"OR52L1","grey"
"OR52M1","grey"
"OR52N1","grey"
"OR52N2","grey"
"OR52N4","red"
"OR52N5","grey"
"OR52R1","grey"
"OR52W1","grey"
"OR56A1","grey"
"OR56A3","grey"
"OR56A4","grey"
"OR56A5","grey"
"OR56B1","grey"
"OR56B4","grey"
"OR5A1","turquoise"
"OR5A2","turquoise"
"OR5AC2","grey"
"OR5AK2","grey"
"OR5AN1","grey"
"OR5AP2","grey"
"OR5AR1","grey"
"OR5AS1","grey"
"OR5AU1","grey"
"OR5B12","grey"
"OR5B17","grey"
"OR5B2","grey"
"OR5B21","grey"
"OR5B3","grey"
"OR5C1","turquoise"
"OR5D13","grey"
"OR5D14","grey"
"OR5D16","grey"
"OR5D18","grey"
"OR5E1P","turquoise"
"OR5F1","grey"
"OR5G5P","grey"
"OR5H1","grey"
"OR5H2","grey"
"OR5H6","grey"
"OR5I1","grey"
"OR5J2","grey"
"OR5K1","grey"
"OR5K2","grey"
"OR5K3","grey"
"OR5K4","grey"
"OR5L1","grey"
"OR5L2","grey"
"OR5M1","grey"
"OR5M10","grey"
"OR5M11","grey"
"OR5M3","grey"
"OR5M8","grey"
"OR5M9","grey"
"OR5P1P","grey"
"OR5P2","grey"
"OR5P3","grey"
"OR5T1","grey"
"OR5T2","grey"
"OR5T3","grey"
"OR5V1","grey"
"OR5W2","grey"
"OR6A2","grey"
"OR6B1","grey"
"OR6B2","grey"
"OR6B3","grey"
"OR6C1","grey"
"OR6C2","grey"
"OR6C3","grey"
"OR6C4","grey"
"OR6C6","grey"
"OR6C65","grey"
"OR6C68","grey"
"OR6C70","grey"
"OR6C74","grey"
"OR6C75","grey"
"OR6C76","grey"
"OR6F1","grey"
"OR6K2","grey"
"OR6K3","grey"
"OR6K6","grey"
"OR6M1","grey"
"OR6N1","grey"
"OR6N2","grey"
"OR6P1","grey"
"OR6Q1","grey"
"OR6S1","grey"
"OR6T1","grey"
"OR6V1","grey"
"OR6W1P","grey"
"OR6X1","grey"
"OR6Y1","grey"
"OR7A10","grey"
"OR7A17","grey"
"OR7A5","grey"
"OR7C1","grey"
"OR7C2","grey"
"OR7D2","turquoise"
"OR7D4","yellow"
"OR7E13P","grey"
"OR7E14P","grey"
"OR7E18P","grey"
"OR7E19P","grey"
"OR7E24","grey"
"OR7E35P","grey"
"OR7E37P","grey"
"OR7E5P","grey"
"OR7E91P","grey"
"OR7G1","grey"
"OR7G2","grey"
"OR7G3","grey"
"OR8A1","grey"
"OR8B12","turquoise"
"OR8B2","grey"
"OR8B3","grey"
"OR8B4","grey"
"OR8B8","grey"
"OR8D1","grey"
"OR8D2","grey"
"OR8D4","yellow"
"OR8G1","grey"
"OR8G2P","grey"
"OR8G5","grey"
"OR8H1","grey"
"OR8H2","grey"
"OR8H3","grey"
"OR8I2","grey"
"OR8J1","grey"
"OR8J3","grey"
"OR8K1","grey"
"OR8K3","grey"
"OR8K5","grey"
"OR8S1","grey"
"OR8U1","grey"
"OR8U3","grey"
"OR9A2","grey"
"OR9A4","grey"
"OR9G1","grey"
"OR9G4","grey"
"OR9H1","grey"
"OR9I1","grey"
"OR9K2","grey"
"OR9Q1","grey"
"OR9Q2","grey"
"ORAI1","blue"
"ORAI2","blue"
"ORAI3","blue"
"ORC1","grey"
"ORC2","blue"
"ORC3","grey"
"ORC4","grey"
"ORC5","blue"
"ORC6","purple"
"ORM1","grey"
"ORM2","grey"
"ORMDL1","blue"
"ORMDL2","brown"
"ORMDL3","magenta"
"OS9","grey"
"OSBP","grey"
"OSBP2","grey"
"OSBPL10","yellow"
"OSBPL11","turquoise"
"OSBPL1A","grey"
"OSBPL2","grey"
"OSBPL3","green"
"OSBPL5","grey"
"OSBPL6","grey"
"OSBPL7","grey"
"OSBPL8","yellow"
"OSBPL9","grey"
"OSCAR","turquoise"
"OSCP1","grey"
"OSER1","blue"
"OSGEP","blue"
"OSGEPL1","turquoise"
"OSGIN1","turquoise"
"OSGIN2","turquoise"
"OSM","grey"
"OSMR","green"
"OSR1","grey"
"OSR2","grey"
"OSTC","brown"
"OSTCP1","grey"
"OSTF1","blue"
"OSTM1","blue"
"OSTN","grey"
"OTC","cyan"
"OTOA","grey"
"OTOF","turquoise"
"OTOG","turquoise"
"OTOGL","greenyellow"
"OTOL1","grey"
"OTOP1","grey"
"OTOP2","turquoise"
"OTOP3","cyan"
"OTOR","grey"
"OTOS","turquoise"
"OTP","turquoise"
"OTUB1","brown"
"OTUB2","grey"
"OTUD1","grey"
"OTUD3","blue"
"OTUD4","grey"
"OTUD5","grey"
"OTUD6A","turquoise"
"OTUD6B","turquoise"
"OTUD7A","turquoise"
"OTUD7B","blue"
"OTULIN","grey"
"OTULINL","grey"
"OTX1","turquoise"
"OTX2","turquoise"
"OVCH1","grey"
"OVCH2","grey"
"OVGP1","grey"
"OVOL1","grey"
"OVOL2","grey"
"OVOL3","grey"
"OVOS2","grey"
"OXA1L","brown"
"OXCT1","brown"
"OXCT2P1","grey"
"OXER1","blue"
"OXGR1","grey"
"OXLD1","turquoise"
"OXNAD1","grey"
"OXR1","blue"
"OXSM","blue"
"OXSR1","green"
"OXT","turquoise"
"OXTR","grey"
"P2RX1","yellow"
"P2RX2","turquoise"
"P2RX3","turquoise"
"P2RX4","grey"
"P2RX5","red"
"P2RX6","turquoise"
"P2RX7","grey"
"P2RY1","grey"
"P2RY10","red"
"P2RY12","grey"
"P2RY13","pink"
"P2RY14","red"
"P2RY2","grey"
"P2RY4","grey"
"P2RY6","grey"
"P2RY8","red"
"P3H1","green"
"P3H2","grey"
"P3H3","grey"
"P3H4","grey"
"P4HA1","green"
"P4HA2","grey"
"P4HA3","grey"
"P4HB","yellow"
"P4HTM","grey"
"PA2G4","grey"
"PAAF1","blue"
"PABIR1","blue"
"PABIR2","blue"
"PABIR3","grey"
"PABPC1","grey"
"PABPC1L","grey"
"PABPC1L2A","turquoise"
"PABPC1P2","grey"
"PABPC3","grey"
"PABPC4","yellow"
"PABPC5","grey"
"PACC1","grey"
"PACRG","yellow"
"PACRGL","turquoise"
"PACS1","brown"
"PACS2","grey"
"PACSIN1","turquoise"
"PACSIN2","grey"
"PACSIN3","grey"
"PADI1","black"
"PADI2","grey"
"PADI3","grey"
"PADI4","grey"
"PADI6","grey"
"PAEP","grey"
"PAF1","blue"
"PAFAH1B1","blue"
"PAFAH1B2","grey"
"PAFAH1B3","blue"
"PAFAH2","grey"
"PAG1","grey"
"PAGE1","grey"
"PAGE2","grey"
"PAGE2B","grey"
"PAGE3","grey"
"PAGE4","turquoise"
"PAGE5","turquoise"
"PAGR1","grey"
"PAH","yellow"
"PAICS","grey"
"PAIP1","blue"
"PAIP2","grey"
"PAIP2B","yellow"
"PAK1","grey"
"PAK1IP1","grey"
"PAK2","grey"
"PAK3","yellow"
"PAK4","grey"
"PAK5","yellow"
"PAK6-AS1","turquoise"
"PALB2","grey"
"PALD1","grey"
"PALLD","green"
"PALM","grey"
"PALM2AKAP2","lightcyan"
"PALM3","grey"
"PALMD","tan"
"PALS1","blue"
"PALS2","yellow"
"PAM","grey"
"PAMR1","grey"
"PAN2","grey"
"PAN3","blue"
"PANK1","grey"
"PANK2","blue"
"PANK3","grey"
"PANK4","grey"
"PANX1","green"
"PANX2","turquoise"
"PANX3","grey"
"PAOX","grey"
"PAPLN","red"
"PAPOLA","grey"
"PAPOLB","grey"
"PAPOLG","turquoise"
"PAPPA","grey"
"PAPPA-AS1","grey"
"PAPPA2","grey"
"PAPSS1","blue"
"PAPSS2","grey"
"PAQR3","grey"
"PAQR4","brown"
"PAQR5","grey"
"PAQR6","turquoise"
"PAQR7","blue"
"PAQR8","grey"
"PAQR9","turquoise"
"PARD3","grey"
"PARD3B","grey"
"PARD6A","yellow"
"PARD6B","grey"
"PARD6G","grey"
"PARG","blue"
"PARK7","grey"
"PARL","brown"
"PARM1","grey"
"PARM1-AS1","grey"
"PARN","turquoise"
"PARP1","grey"
"PARP10","grey"
"PARP11","blue"
"PARP12","brown"
"PARP14","lightgreen"
"PARP15","red"
"PARP16","grey"
"PARP2","grey"
"PARP3","brown"
"PARP4","grey"
"PARP6","grey"
"PARP8","grey"
"PARP9","lightgreen"
"PARPBP","purple"
"PARS2","grey"
"PART1","grey"
"PARVA","grey"
"PARVB","grey"
"PARVG","red"
"PASD1","grey"
"PASK","grey"
"PATE1","grey"
"PATE2","grey"
"PATJ","lightcyan"
"PATL1","brown"
"PATL2","red"
"PATZ1","brown"
"PAWR","grey"
"PAX1","turquoise"
"PAX2","turquoise"
"PAX3","turquoise"
"PAX4","turquoise"
"PAX5","red"
"PAX6","greenyellow"
"PAX7","turquoise"
"PAX8","turquoise"
"PAX8-AS1","grey"
"PAX9","grey"
"PAXBP1","blue"
"PAXIP1","turquoise"
"PAXX","turquoise"
"PBDC1","blue"
"PBK","purple"
"PBLD","yellow"
"PBOV1","grey"
"PBRM1","blue"
"PBX1","grey"
"PBX2","brown"
"PBX2P1","brown"
"PBX3","grey"
"PBX3-DT","turquoise"
"PBX4","blue"
"PBXIP1","grey"
"PC","grey"
"PCARE","turquoise"
"PCAT18","turquoise"
"PCAT4","grey"
"PCBD1","grey"
"PCBD2","blue"
"PCBP1","brown"
"PCBP2","grey"
"PCBP3","grey"
"PCBP4","brown"
"PCCA","blue"
"PCCB","blue"
"PCDH1","black"
"PCDH10","grey"
"PCDH11X","grey"
"PCDH12","grey"
"PCDH15","grey"
"PCDH17","grey"
"PCDH18","midnightblue"
"PCDH19","grey"
"PCDH20","grey"
"PCDH7","green"
"PCDH8","turquoise"
"PCDH9","tan"
"PCDHA1","grey"
"PCDHA10","grey"
"PCDHA11","grey"
"PCDHA12","grey"
"PCDHA13","turquoise"
"PCDHA2","grey"
"PCDHA3","blue"
"PCDHA4","grey"
"PCDHA5","turquoise"
"PCDHA6","grey"
"PCDHA7","grey"
"PCDHA8","grey"
"PCDHA9","grey"
"PCDHB1","grey"
"PCDHB10","grey"
"PCDHB11","grey"
"PCDHB12","grey"
"PCDHB13","grey"
"PCDHB14","grey"
"PCDHB15","grey"
"PCDHB16","grey"
"PCDHB17P","grey"
"PCDHB18P","grey"
"PCDHB2","grey"
"PCDHB3","grey"
"PCDHB4","grey"
"PCDHB5","grey"
"PCDHB6","brown"
"PCDHB7","grey"
"PCDHB8","grey"
"PCDHB9","grey"
"PCDHGB4","grey"
"PCDHGC3","grey"
"PCED1A","brown"
"PCED1B","grey"
"PCF11","grey"
"PCGF1","grey"
"PCGF2","grey"
"PCGF3","magenta"
"PCGF5","blue"
"PCGF6","brown"
"PCID2","grey"
"PCIF1","brown"
"PCK1","grey"
"PCK2","grey"
"PCLAF","purple"
"PCLO","greenyellow"
"PCM1","blue"
"PCMT1","grey"
"PCMTD1","yellow"
"PCMTD2","grey"
"PCNA","blue"
"PCNP","grey"
"PCNT","grey"
"PCNX1","pink"
"PCNX2","grey"
"PCNX3","brown"
"PCNX4","turquoise"
"PCOLCE","salmon"
"PCOLCE2","grey"
"PCOTH","grey"
"PCP2","turquoise"
"PCP4","grey"
"PCP4L1","turquoise"
"PCSK1","greenyellow"
"PCSK1N","turquoise"
"PCSK2","greenyellow"
"PCSK4","turquoise"
"PCSK5","grey"
"PCSK6","grey"
"PCSK7","brown"
"PCSK9","turquoise"
"PCTP","brown"
"PCYOX1","grey"
"PCYOX1L","blue"
"PCYT1A","yellow"
"PCYT1B","yellow"
"PCYT2","turquoise"
"PDAP1","grey"
"PDC","grey"
"PDCD1","turquoise"
"PDCD10","blue"
"PDCD11","grey"
"PDCD1LG2","grey"
"PDCD2","blue"
"PDCD2L","grey"
"PDCD4","blue"
"PDCD5","grey"
"PDCD6IP","green"
"PDCD6P1","brown"
"PDCD7","brown"
"PDCL","blue"
"PDCL2","grey"
"PDCL3","grey"
"PDE10A","grey"
"PDE11A","grey"
"PDE12","blue"
"PDE1A","midnightblue"
"PDE1B","salmon"
"PDE1C","grey"
"PDE2A","grey60"
"PDE3A","grey"
"PDE3B","grey"
"PDE4A","blue"
"PDE4B","pink"
"PDE4C","turquoise"
"PDE4D","yellow"
"PDE4DIP","grey"
"PDE5A","grey"
"PDE6A","grey"
"PDE6B","grey"
"PDE6C","grey"
"PDE6D","brown"
"PDE6G","grey"
"PDE6H","grey"
"PDE7A","grey"
"PDE7B","tan"
"PDE8A","grey"
"PDE8B","grey"
"PDE9A","grey"
"PDF","turquoise"
"PDGFA","yellow"
"PDGFB","grey"
"PDGFC","grey"
"PDGFD","yellow"
"PDGFRA","midnightblue"
"PDGFRB","green"
"PDGFRL","midnightblue"
"PDHA1","blue"
"PDHA2","turquoise"
"PDHB","turquoise"
"PDHX","grey"
"PDIA2","yellow"
"PDIA3","blue"
"PDIA4","grey"
"PDIA5","grey"
"PDIA6","blue"
"PDIK1L","blue"
"PDILT","grey"
"PDK1","grey"
"PDK2","grey"
"PDK3","grey"
"PDK4","grey"
"PDLIM1","grey"
"PDLIM2","turquoise"
"PDLIM3","green"
"PDLIM4","grey"
"PDLIM5","blue"
"PDLIM7","green"
"PDP1","grey"
"PDP2","grey"
"PDPK1","brown"
"PDPN","green"
"PDPR","grey"
"PDRG1","grey"
"PDS5A","grey"
"PDS5B","blue"
"PDSS1","grey"
"PDSS2","grey"
"PDX1","grey"
"PDXDC1","grey"
"PDXDC2P-NPIPB14P","grey"
"PDXK","grey"
"PDXP","turquoise"
"PDXP-DT","grey"
"PDYN","turquoise"
"PDZD11","grey"
"PDZD2","grey"
"PDZD4","grey"
"PDZD7","turquoise"
"PDZD8","blue"
"PDZD9","grey"
"PDZK1","grey"
"PDZK1IP1","black"
