"Gene","Module"
"LPIN3","grey"
"LPL","midnightblue"
"LPP","brown"
"LPXN","red"
"LRAT","grey"
"LRATD1","grey"
"LRATD2","grey"
"LRBA","turquoise"
"LRCH1","black"
"LRCH2","turquoise"
"LRCH3","brown"
"LRFN1","blue"
"LRFN4","blue"
"LRFN5","grey"
"LRG1","grey"
"LRGUK","grey"
"LRIF1","grey"
"LRIG1","green"
"LRIG2","turquoise"
"LRIG3","grey"
"LRIT1","blue"
"LRMDA","grey"
"LRP1","black"
"LRP10","brown"
"LRP12","turquoise"
"LRP2BP","grey"
"LRP3","turquoise"
"LRP4","grey"
"LRP5","grey"
"LRP6","grey"
"LRP8","grey"
"LRPAP1","brown"
"LRPPRC","turquoise"
"LRRC1","grey"
"LRRC14B","blue"
"LRRC15","grey"
"LRRC17","grey"
"LRRC19","salmon"
"LRRC2","grey"
"LRRC20","blue"
"LRRC25","turquoise"
"LRRC26","blue"
"LRRC28","grey"
"LRRC3","blue"
"LRRC31","grey"
"LRRC32","brown"
"LRRC36","grey"
"LRRC37A","grey"
"LRRC37A2","grey"
"LRRC37B","brown"
"LRRC3B","blue"
"LRRC4","grey"
"LRRC40","turquoise"
"LRRC41","brown"
"LRRC47","grey"
"LRRC49","grey"
"LRRC4B","blue"
"LRRC55","blue"
"LRRC56","blue"
"LRRC58","brown"
"LRRC59","grey"
"LRRC61","turquoise"
"LRRC66","grey"
"LRRC69","grey"
"LRRC7","grey"
"LRRC70","turquoise"
"LRRC73","blue"
"LRRC75A","turquoise"
"LRRC75B","turquoise"
"LRRC8A","brown"
"LRRC8B","grey"
"LRRC8C","grey"
"LRRC8D","grey"
"LRRCC1","grey"
"LRRFIP1","yellow"
"LRRFIP2","blue"
"LRRIQ1","grey"
"LRRK1","brown"
"LRRK2","turquoise"
"LRRN1","grey"
"LRRN2","blue"
"LRRN3","grey"
"LRRN4","green"
"LRRN4CL","grey"
"LRRTM1","grey"
"LRRTM3","greenyellow"
"LRRTM4","grey"
"LRTM1","blue"
"LRTM2","blue"
"LRWD1","turquoise"
"LSAMP","grey"
"LSG1","blue"
"LSM1","turquoise"
"LSM12","brown"
"LSM14A","turquoise"
"LSM2","grey"
"LSM3","brown"
"LSM4","turquoise"
"LSM5","grey"
"LSM6","brown"
"LSM7","grey"
"LSM8","turquoise"
"LSMEM1","yellow"
"LSMEM2","blue"
"LSP1","red"
"LSP1P4","grey"
"LSP1P5","red"
"LSR","grey"
"LSS","grey"
"LST1","red"
"LTA","blue"
"LTA4H","grey"
"LTB","grey"
"LTBP1","turquoise"
"LTBP2","brown"
"LTBP3","grey"
"LTBP4","grey"
"LTBR","turquoise"
"LTC4S","blue"
"LTF","grey"
"LTN1","turquoise"
"LTV1","turquoise"
"LUC7L","turquoise"
"LUC7L3","turquoise"
"LUM","black"
"LURAP1","grey"
"LURAP1L","grey"
"LUZP1","black"
"LUZP2","grey"
"LUZP6","black"
"LVRN","grey"
"LXN","black"
"LY6D","grey"
"LY6E","brown"
"LY6G5B","grey"
"LY6G5C","blue"
"LY6G6C","grey"
"LY6G6E","blue"
"LY6G6F","grey"
"LY6H","blue"
"LY6K","blue"
"LY75-CD302","grey"
"LY86","purple"
"LY86-AS1","blue"
"LY9","red"
"LY96","red"
"LYAR","turquoise"
"LYL1","blue"
"LYN","grey"
"LYNX1-SLURP2","turquoise"
"LYPD1","grey"
"LYPD2","blue"
"LYPD3","grey"
"LYPD6","grey"
"LYPD6B","grey"
"LYPLA1","grey"
"LYPLA2","turquoise"
"LYPLA2P2","grey"
"LYPLAL1","turquoise"
"LYRM1","grey"
"LYRM2","grey"
"LYRM7","grey"
"LYRM9","brown"
"LYSMD2","blue"
"LYSMD3","grey"
"LYSMD4","grey"
"LYST","turquoise"
"LYVE1","tan"
"LYZ","grey"
"LZIC","turquoise"
"LZTFL1","grey"
"LZTS1","grey"
"LZTS2","turquoise"
"LZTS3","blue"
"M6PR","grey"
"MAB21L1","blue"
"MAB21L2","grey"
"MAB21L4","grey"
"MACC1","grey"
"MACF1","blue"
"MACIR","grey"
"MACO1","green"
"MACROD1","green"
"MACROH2A1","brown"
"MACROH2A2","grey"
"MAD2L1","magenta"
"MAD2L1BP","grey"
"MADCAM1","blue"
"MADD","brown"
"MAF","grey"
"MAFA","blue"
"MAFB","grey"
"MAFF","grey"
"MAFK","grey"
"MAGEA6","turquoise"
"MAGEB17","blue"
"MAGEB2","grey"
"MAGED1","brown"
"MAGED2","turquoise"
"MAGED4","grey"
"MAGEH1","grey"
"MAGEL2","grey"
"MAGI1","grey"
"MAGI2","grey"
"MAGI3","yellow"
"MAGIX","blue"
"MAGOH","turquoise"
"MAGOHB","turquoise"
"MAGT1","turquoise"
"MAK16","turquoise"
"MAL","grey"
"MAL2","pink"
"MALAT1","brown"
"MALL","pink"
"MALSU1","brown"
"MALT1","turquoise"
"MAMDC2","grey"
"MAMDC4","blue"
"MAML1","blue"
"MAML2","brown"
"MAML3","grey"
"MAMLD1","grey"
"MAMSTR","blue"
"MAN1A1","grey"
"MAN1A2","yellow"
"MAN1C1","grey"
"MAN2A1","grey"
"MAN2A2","green"
"MAN2B1","brown"
"MAN2B2","brown"
"MAN2C1","grey"
"MANBA","turquoise"
"MANBAL","brown"
"MANEA","grey"
"MANEAL","grey"
"MANF","grey"
"MANSC1","grey"
"MAOA","grey"
"MAOB","grey"
"MAP1A","black"
"MAP1B","grey"
"MAP1LC3A","turquoise"
"MAP1LC3B","grey"
"MAP1LC3B2","brown"
"MAP1LC3C","blue"
"MAP1S","turquoise"
"MAP2","greenyellow"
"MAP2K1","grey"
"MAP2K2","green"
"MAP2K3","grey"
"MAP2K4","turquoise"
"MAP2K5","turquoise"
"MAP2K6","grey"
"MAP2K7","turquoise"
"MAP3K1","grey"
"MAP3K10","blue"
"MAP3K11","brown"
"MAP3K12","black"
"MAP3K13","lightcyan"
"MAP3K14","grey"
"MAP3K14-AS1","blue"
"MAP3K15","greenyellow"
"MAP3K2","turquoise"
"MAP3K20","turquoise"
"MAP3K21","yellow"
"MAP3K3","grey"
"MAP3K4","turquoise"
"MAP3K4-AS1","blue"
"MAP3K5","yellow"
"MAP3K6","grey"
"MAP3K7","blue"
"MAP3K7CL","grey"
"MAP3K8","grey"
"MAP3K9","grey"
"MAP4","black"
"MAP4K1","red"
"MAP4K2","grey"
"MAP4K3","grey"
"MAP4K4","turquoise"
"MAP4K5","turquoise"
"MAP6D1","green"
"MAP7","lightcyan"
"MAP7D2","grey"
"MAP7D3","tan"
"MAPDA","grey"
"MAPK1","grey"
"MAPK10","grey"
"MAPK11","blue"
"MAPK13","grey"
"MAPK14","blue"
"MAPK15","blue"
"MAPK1IP1L","grey"
"MAPK3","brown"
"MAPK4","blue"
"MAPK6","turquoise"
"MAPK7","turquoise"
"MAPK8","blue"
"MAPK8IP1","green"
"MAPK8IP1P2","grey"
"MAPK8IP2","blue"
"MAPK9","yellow"
"MAPKAP1","turquoise"
"MAPKAPK2","grey"
"MAPKAPK3","grey"
"MAPKAPK5-AS1","turquoise"
"MAPRE1","turquoise"
"MAPRE2","grey"
"MAPRE3","grey"
"MAPT","grey"
"MAPT-AS1","blue"
"MARCHF1","purple"
"MARCHF2","grey"
"MARCHF3","brown"
"MARCHF4","grey"
"MARCHF5","turquoise"
"MARCHF7","grey"
"MARCHF8","brown"
"MARCKSL1","turquoise"
"MARCO","grey"
"MARF1","grey"
"MARK1","grey"
"MARK2","grey"
"MARK3","turquoise"
"MARS1","grey"
"MARVELD1","black"
"MARVELD2","lightcyan"
"MARVELD3","grey"
"MAST2","brown"
"MAST3","green"
"MAST4","grey"
"MASTL","grey"
"MAT1A","green"
"MAT2A","grey"
"MAT2B","turquoise"
"MATCAP1","grey"
"MATCAP2","grey"
"MATN1","blue"
"MATN2","grey"
"MATN3","grey"
"MATN4","blue"
"MATR3","turquoise"
"MAU2","brown"
"MAVS","brown"
"MAX","brown"
"MAZ","grey"
"MB21D2","grey"
"MBD3","turquoise"
"MBD4","grey"
"MBD5","grey"
"MBD6","brown"
"MBIP","grey"
"MBL1P","grey"
"MBLAC1","blue"
"MBLAC2","grey"
"MBNL1","red"
"MBNL2","grey"
"MBNL3","grey"
"MBOAT1","grey"
"MBOAT2","pink"
"MBOAT4","grey"
"MBOAT7","brown"
"MBP","grey"
"MBTD1","turquoise"
"MBTPS2","grey"
"MC1R","grey"
"MCAM","grey"
"MCAT","turquoise"
"MCC","grey"
"MCCC1","yellow"
"MCCC2","grey"
"MCCD1","blue"
"MCEE","yellow"
"MCEMP1","grey"
"MCF2L","grey"
"MCF2L2","greenyellow"
"MCFD2","green"
"MCL1","grey"
"MCM10","magenta"
"MCM2","magenta"
"MCM3","magenta"
"MCM3AP","turquoise"
"MCM4","magenta"
"MCM5","grey"
"MCM6","turquoise"
"MCM7","blue"
"MCM8","magenta"
"MCM9","turquoise"
"MCMBP","turquoise"
"MCOLN1","brown"
"MCOLN2","red"
"MCOLN3","yellow"
"MCRIP1","blue"
"MCRIP2","blue"
"MCRS1","brown"
"MCTP1","grey"
"MCTP2","grey"
"MCTS1","turquoise"
"MCU","pink"
"MCUB","turquoise"
"MCUR1","grey"
"MDFI","grey"
"MDGA1","grey"
"MDH1","turquoise"
"MDH1B","grey"
"MDH2","grey"
"MDK","grey"
"MDM1","turquoise"
"MDM2","grey"
"MDM4","grey"
"MDN1","turquoise"
"ME1","grey"
"ME2","turquoise"
"ME3","grey"
"MEA1","brown"
"MEAF6","grey"
"MEAK7","grey"
"MECOM","grey"
"MECP2","grey"
"MED1","brown"
"MED10","turquoise"
"MED12","brown"
"MED13","blue"
"MED13L","brown"
"MED14","brown"
"MED15","brown"
"MED16","brown"
"MED17","turquoise"
"MED21","brown"
"MED22","turquoise"
"MED23","grey"
"MED24","brown"
"MED25","turquoise"
"MED27","grey"
"MED28","grey"
"MED29","brown"
"MED31","brown"
"MED4","turquoise"
"MED6","turquoise"
"MED7","turquoise"
"MED8","blue"
"MEDAG","grey"
"MEF2A","black"
"MEF2C","grey"
"MEF2D","brown"
"MEFV","grey"
"MEG3","grey"
"MEGF6","turquoise"
"MEGF8","cyan"
"MEGF9","purple"
"MEIS1","grey"
"MEIS2","greenyellow"
"MEIS3","grey"
"MEIS3P1","brown"
"MELK","magenta"
"MELTF","grey"
"MEMO1","grey"
"MEN1","brown"
"MEOX1","grey"
"MEOX2","tan"
"MEP1A","salmon"
"MEP1B","salmon"
"MERTK","grey"
"MESD","turquoise"
"MESP1","blue"
"MESP2","blue"
"MEST","grey"
"MET","pink"
"METAP1","grey"
"METAP1D","green"
"METAP2","turquoise"
"METRN","blue"
"METRNL","turquoise"
"METTL1","grey"
"METTL13","grey"
"METTL14","grey"
"METTL15","blue"
"METTL16","turquoise"
"METTL18","grey"
"METTL23","grey"
"METTL24","grey"
"METTL25","grey"
"METTL25B","turquoise"
"METTL26","turquoise"
"METTL27","blue"
"METTL2A","turquoise"
"METTL2B","turquoise"
"METTL3","grey"
"METTL4","blue"
"METTL5","brown"
"METTL6","blue"
"METTL8","grey"
"MEX3C","grey"
"MEX3D","blue"
"MFAP1","turquoise"
"MFAP2","black"
"MFAP3","green"
"MFAP4","grey"
"MFAP5","black"
"MFF","grey"
"MFGE8","black"
"MFHAS1","grey"
"MFN1","turquoise"
"MFN2","grey"
"MFNG","red"
"MFSD1","turquoise"
"MFSD10","brown"
"MFSD11","blue"
"MFSD12","turquoise"
"MFSD14A","turquoise"
"MFSD14B","black"
"MFSD2A","grey"
"MFSD2B","blue"
"MFSD3","turquoise"
"MFSD4A","grey"
"MFSD4B","turquoise"
"MFSD5","brown"
"MFSD6","grey"
"MFSD6L","green"
"MFSD8","grey"
"MFSD9","grey"
"MGA","blue"
"MGAM","salmon"
"MGAM2","yellow"
"MGARP","grey"
"MGAT1","grey"
"MGAT2","grey"
"MGAT3","turquoise"
"MGAT4A","grey"
"MGAT4B","pink"
"MGAT5","turquoise"
"MGC34796","blue"
"MGC70870","grey"
"MGLL","yellow"
"MGME1","turquoise"
"MGP","grey"
"MGRN1","turquoise"
"MGST1","brown"
"MGST2","turquoise"
"MGST3","brown"
"MIA","grey"
"MIA2","grey"
"MIA3","yellow"
"MIB1","turquoise"
"MIB2","blue"
"MICA","grey"
"MICAL1","red"
"MICAL2","pink"
"MICALL1","grey"
"MICALL2","grey"
"MICOS10","turquoise"
"MICU1","pink"
"MICU2","turquoise"
"MICU3","turquoise"
"MID1","grey"
"MID1IP1","green"
"MID2","grey"
"MIDEAS","brown"
"MIDN","turquoise"
"MIEF2","blue"
"MIEN1","brown"
"MIER1","turquoise"
"MIER2","grey"
"MIER3","grey"
"MIF","grey"
"MIF4GD","grey"
"MIGA1","turquoise"
"MILR1","grey"
"MINAR1","green"
"MINDY1","brown"
"MINDY2","turquoise"
"MINDY3","turquoise"
"MINDY4","grey"
"MINK1","brown"
"MINPP1","turquoise"
"MIOS","grey"
"MIOX","blue"
"MIPEP","turquoise"
"MIPOL1","grey"
"MIR1-1HG","blue"
"MIR103A2","turquoise"
"MIR105-1","grey"
"MIR106B","blue"
"MIR107","grey"
"MIR1199","blue"
"MIR124-2","blue"
"MIR124-3","blue"
"MIR1247","grey"
"MIR125B1","grey"
"MIR127","grey"
"MIR128-2","grey"
"MIR129-2","grey"
"MIR132","blue"
"MIR133A1","blue"
"MIR133B","blue"
"MIR134","grey"
"MIR138-2","blue"
"MIR140","brown"
"MIR142","grey"
"MIR143","grey"
"MIR145","grey"
"MIR147A","brown"
"MIR148B","turquoise"
"MIR149","blue"
"MIR150","blue"
"MIR152","blue"
"MIR153-2","grey"
"MIR154","grey"
"MIR155HG","grey"
"MIR15A","grey"
"MIR17HG","grey"
"MIR181A2","grey"
"MIR181C","grey"
"MIR182","grey"
"MIR185","blue"
"MIR186","grey"
"MIR187","blue"
"MIR188","blue"
"MIR191","blue"
"MIR1915HG","blue"
"MIR192","grey"
"MIR193A","blue"
"MIR194-2","grey"
"MIR196A1","grey"
"MIR197","brown"
"MIR199A2","grey"
"MIR200C","brown"
"MIR202","turquoise"
"MIR205","grey"
"MIR21","grey"
"MIR210","blue"
"MIR211","grey"
"MIR212","blue"
"MIR214","grey"
"MIR216A","grey"
"MIR217","yellow"
"MIR218-1","grey"
"MIR218-2","grey"
"MIR219A1","blue"
"MIR221","grey"
"MIR222","grey"
"MIR223","grey"
"MIR224","grey"
"MIR22HG","grey"
"MIR23A","grey"
"MIR23B","grey"
"MIR24-1","grey"
"MIR24-2","grey"
"MIR25","blue"
"MIR27A","grey"
"MIR27B","grey"
"MIR296","blue"
"MIR299","grey"
"MIR29B2","turquoise"
"MIR29C","turquoise"
"MIR30C2","grey"
"MIR30E","grey"
"MIR31","grey"
"MIR31HG","grey"
"MIR32","grey"
"MIR320A","blue"
"MIR323A","grey"
"MIR323B","grey"
"MIR326","blue"
"MIR330","grey"
"MIR331","grey"
"MIR339","blue"
"MIR34AHG","turquoise"
"MIR365A","turquoise"
"MIR3667HG","grey"
"MIR375","blue"
"MIR382","grey"
"MIR412","brown"
"MIR423","blue"
"MIR425","blue"
"MIR487A","grey"
"MIR492","pink"
"MIR494","grey"
"MIR503","grey"
"MIR503HG","turquoise"
"MIR504","grey"
"MIR5195","red"
"MIR520B","grey"
"MIR570HG","grey"
"MIR600HG","grey"
"MIR622","lightcyan"
"MIR646HG","grey"
"MIR7-3HG","greenyellow"
"MIR9-3","blue"
"MIR98","brown"
"MIR99A","grey"
"MIR99AHG","lightgreen"
"MIR99B","blue"
"MIRLET7A2","grey"
"MIRLET7D","turquoise"
"MIRLET7F1","brown"
"MIRLET7F2","grey"
"MIRLET7G","grey"
"MIRLET7I","blue"
"MIS12","turquoise"
"MIS18A","turquoise"
"MIS18BP1","blue"
"MISP","pink"
"MITD1","turquoise"
"MITF","grey"
"MIX23","grey"
"MIXL1","blue"
"MKI67","magenta"
"MKKS","turquoise"
"MKLN1","turquoise"
"MKNK1","green"
"MKNK2","turquoise"
"MKRN1","turquoise"
"MKS1","grey"
"MKX","grey"
"MLEC","grey"
"MLF1","brown"
"MLF2","turquoise"
"MLH1","grey"
"MLH3","turquoise"
"MLIP","grey"
"MLKL","grey"
"MLLT1","brown"
"MLLT10","grey"
"MLLT11","black"
"MLLT3","brown"
"MLLT6","turquoise"
"MLNR","blue"
"MLPH","pink"
"MLST8","turquoise"
"MLX","brown"
"MLXIP","brown"
"MLXIPL","grey"
"MLYCD","yellow"
"MMAA","turquoise"
"MMAB","brown"
"MMACHC","brown"
"MMADHC","turquoise"
"MMD","grey"
"MME","grey"
"MMGT1","grey"
"MMP1","grey"
"MMP10","grey"
"MMP11","black"
"MMP12","magenta"
"MMP13","grey"
"MMP14","black"
"MMP15","grey"
"MMP16","grey"
"MMP17","blue"
"MMP19","grey"
"MMP2","black"
"MMP23B","turquoise"
"MMP24","grey"
"MMP25","blue"
"MMP28","grey"
"MMP3","grey"
"MMP7","grey"
"MMP8","grey"
"MMP9","grey"
"MMRN1","grey"
"MMRN2","tan"
"MMS19","grey"
"MMS22L","turquoise"
"MMUT","grey"
"MN1","grey"
"MNAT1","brown"
"MND1","magenta"
"MNDA","grey"
"MNS1","grey"
"MNT","turquoise"
"MNX1","blue"
"MOB1A","turquoise"
"MOB1B","grey"
"MOB3A","red"
"MOB3B","grey"
"MOB3C","turquoise"
"MOB4","grey"
"MOCOS","grey"
"MOCS1","turquoise"
"MOCS2","grey"
"MOG","grey"
"MOGAT1","grey"
"MOGAT2","salmon"
"MOGAT3","salmon"
"MOGS","brown"
"MOK","grey"
"MON2","turquoise"
"MORC2","grey"
"MORC3","turquoise"
"MORC4","grey"
"MORF4L1","turquoise"
"MORF4L2","turquoise"
"MORN2","grey"
"MORN4","grey"
"MORN5","blue"
"MOS","blue"
"MOSMO","grey"
"MOSPD1","grey"
"MOSPD2","grey"
"MOSPD3","turquoise"
"MOV10","brown"
"MOXD1","black"
"MPC1","grey"
"MPC2","grey"
"MPDU1","brown"
"MPDZ","turquoise"
"MPEG1","red"
"MPHOSPH10","turquoise"
"MPHOSPH6","turquoise"
"MPHOSPH8","turquoise"
"MPHOSPH9","blue"
"MPI","brown"
"MPIG6B","grey"
"MPLKIP","cyan"
"MPND","green"
"MPP1","grey"
"MPP3","grey"
"MPP7","yellow"
"MPPE1","grey"
"MPPED1","blue"
"MPPED2","grey"
"MPRIP","grey"
"MPST","blue"
"MPV17","brown"
"MPV17L","green"
"MPV17L2","brown"
"MPZ","grey"
"MPZL1","black"
"MPZL2","brown"
"MPZL3","grey"
"MR1","black"
"MRAP2","greenyellow"
"MRAS","grey"
"MRC1","purple"
"MRC2","brown"
"MRE11","turquoise"
"MREG","turquoise"
"MRFAP1","turquoise"
"MRFAP1L1","turquoise"
"MRFAP1L2","brown"
"MRGBP","pink"
"MRGPRD","grey"
"MRGPRE","blue"
"MRGPRF","grey"
"MRI1","brown"
"MRM2","turquoise"
"MRM3","yellow"
"MRNIP","grey"
"MROH1","turquoise"
"MROH6","grey"
"MROH9","grey"
"MRPL1","turquoise"
"MRPL10","grey"
"MRPL11","blue"
"MRPL14","grey"
"MRPL15","grey"
"MRPL17","brown"
"MRPL18","turquoise"
"MRPL19","turquoise"
"MRPL2","turquoise"
"MRPL21","grey"
"MRPL23","blue"
"MRPL24","turquoise"
"MRPL28","brown"
"MRPL3","turquoise"
"MRPL30","grey"
"MRPL33","grey"
"MRPL34","turquoise"
"MRPL35","grey"
"MRPL36","grey"
"MRPL37","brown"
"MRPL39","grey"
"MRPL4","turquoise"
"MRPL40","brown"
"MRPL41","turquoise"
"MRPL42","turquoise"
"MRPL43","grey"
"MRPL44","turquoise"
"MRPL45","grey"
"MRPL46","grey"
"MRPL47","grey"
"MRPL49","brown"
"MRPL50","grey"
"MRPL51","brown"
"MRPL53","brown"
"MRPL54","blue"
"MRPL57","turquoise"
"MRPL58","grey"
"MRPL9","grey"
"MRPS10","turquoise"
"MRPS11","brown"
"MRPS12","grey"
"MRPS14","brown"
"MRPS15","brown"
"MRPS16","turquoise"
"MRPS17","grey"
"MRPS18A","brown"
"MRPS18B","grey"
"MRPS18C","turquoise"
"MRPS2","brown"
"MRPS21","brown"
"MRPS22","turquoise"
"MRPS23","grey"
"MRPS25","grey"
"MRPS28","turquoise"
"MRPS30","grey"
"MRPS31","turquoise"
"MRPS31P5","turquoise"
"MRPS33","turquoise"
"MRPS34","turquoise"
"MRPS35","turquoise"
"MRPS5","grey"
"MRPS7","grey"
"MRPS9","turquoise"
"MRS2","yellow"
"MRTFA","grey"
"MRTFB","grey"
"MRTO4","grey"
"MS4A1","red"
"MS4A10","salmon"
"MS4A14","purple"
"MS4A2","grey"
"MS4A4A","purple"
"MS4A6A","purple"
"MS4A8","grey"
"MSANTD1","blue"
"MSANTD3","turquoise"
"MSANTD3-TMEFF1","turquoise"
"MSANTD4","turquoise"
"MSC","grey"
"MSH2","turquoise"
"MSH3","turquoise"
"MSH5","brown"
"MSH6","turquoise"
"MSI1","grey"
"MSI2","grey"
"MSL1","grey"
"MSL2","brown"
"MSL3","turquoise"
"MSL3B","grey"
"MSLN","pink"
"MSMB","grey"
"MSMO1","brown"
"MSN","black"
"MSR1","purple"
"MSRA","grey"
"MSRB1","green"
"MSRB2","blue"
"MSRB3","turquoise"
"MST1","grey"
"MST1L","green"
"MST1P2","grey"
"MST1R","pink"
"MSTO1","brown"
"MSX1","blue"
"MSX2","grey"
"MSX2P1","blue"
"MT1A","grey"
"MT1B","grey"
"MT1DP","grey"
"MT1E","grey"
"MT1F","green"
"MT1G","grey"
"MT1H","grey"
"MT1HL1","grey"
"MT1IP","grey"
"MT1JP","grey"
"MT1L","grey"
"MT1M","grey"
"MT1P3","grey"
"MT1X","grey"
"MT2A","grey"
"MT4","grey"
"MTA1","brown"
"MTA2","black"
"MTA3","brown"
"MTAP","turquoise"
"MTARC1","grey"
"MTARC2","grey"
"MTBP","magenta"
"MTCH1","brown"
"MTCH2","blue"
"MTCL1","grey"
"MTCL3","greenyellow"
"MTDH","grey"
"MTERF1","turquoise"
"MTERF2","grey"
"MTERF3","turquoise"
"MTERF4","grey"
"MTF1","brown"
"MTF2","turquoise"
"MTFMT","blue"
"MTFP1","grey"
"MTFR1","grey"
"MTFR1L","grey"
"MTFR2","magenta"
"MTHFD1","grey"
"MTHFD1L","turquoise"
"MTHFD2","grey"
"MTHFD2L","grey"
"MTHFR","turquoise"
"MTHFS","grey"
"MTIF2","turquoise"
"MTIF3","grey"
"MTLN","grey"
"MTM1","turquoise"
"MTMR1","grey"
"MTMR10","grey"
"MTMR11","pink"
"MTMR12","yellow"
"MTMR14","purple"
"MTMR2","turquoise"
"MTMR3","turquoise"
"MTMR4","grey"
"MTMR6","turquoise"
"MTMR7","greenyellow"
"MTMR9","blue"
"MTMR9LP","turquoise"
"MTNAP1","turquoise"
"MTND1P23","cyan"
"MTND2P28","grey"
"MTNR1A","grey"
"MTO1","blue"
"MTOR","brown"
"MTR","grey"
"MTRES1","turquoise"
"MTREX","turquoise"
"MTRF1","grey"
"MTRF1L","turquoise"
"MTSS1","grey"
"MTSS2","turquoise"
"MTTP","salmon"
"MTURN","grey"
"MTUS1","yellow"
"MTUS2","greenyellow"
"MTX1","turquoise"
"MTX2","grey"
"MTX3","turquoise"
"MUC1","pink"
"MUC12","grey"
"MUC13","pink"
"MUC15","yellow"
"MUC16","grey"
"MUC17","grey"
"MUC2","grey"
"MUC20","grey"
"MUC21","grey"
"MUC3B","pink"
"MUC4","grey"
"MUC5B","grey"
"MUC6","grey"
"MUCL1","grey"
"MUCL3","grey"
"MUSK","grey"
"MVB12A","blue"
"MVB12B","grey"
"MVD","turquoise"
"MVK","grey"
"MVP","pink"
"MX1","grey"
"MX2","grey"
"MXD1","brown"
"MXD3","turquoise"
"MXD4","turquoise"
"MXI1","grey"
"MXRA5","black"
"MXRA7","brown"
"MXRA8","grey"
"MYADM","brown"
"MYADML","blue"
"MYB","grey"
"MYBBP1A","turquoise"
"MYBL1","red"
"MYBL2","grey"
"MYBPC1","grey"
"MYBPC2","grey"
"MYBPC3","blue"
"MYC","grey"
"MYCBP","turquoise"
"MYCBP2","grey"
"MYCL","black"
"MYCN","grey"
"MYCNOS","grey"
"MYCT1","tan"
"MYD88","brown"
"MYDGF","grey"
"MYEF2","yellow"
"MYEOV","pink"
"MYG1","brown"
"MYH10","turquoise"
"MYH11","grey"
"MYH14","pink"
"MYH9","black"
"MYL11","blue"
"MYL12A","black"
"MYL12B","brown"
"MYL6","black"
"MYL6B","brown"
"MYL9","grey"
"MYLIP","grey"
"MYLK","black"
"MYLK2","green"
"MYNN","turquoise"
"MYO10","lightcyan"
"MYO15B","turquoise"
"MYO18A","grey"
"MYO19","pink"
"MYO1A","grey"
"MYO1B","grey"
"MYO1C","brown"
"MYO1D","grey"
"MYO1E","turquoise"
"MYO1F","red"
"MYO1G","red"
"MYO3A","greenyellow"
"MYO5A","purple"
"MYO5B","lightcyan"
"MYO5C","lightcyan"
"MYO6","grey"
"MYO7B","grey"
"MYO9A","turquoise"
"MYO9B","brown"
"MYOC","grey"
"MYOCD","grey"
"MYOD1","blue"
"MYOF","pink"
"MYOM1","yellow"
"MYORG","turquoise"
"MYOZ3","blue"
"MYPN","grey"
"MYPOP","blue"
"MYRF","pink"
"MYRFL","salmon"
"MYRIP","green"
"MYSM1","blue"
"MYT1L","greenyellow"
"MZB1","red"
"MZF1","turquoise"
"MZT2A","brown"
"MZT2B","blue"
"N4BP1","turquoise"
"N4BP2","yellow"
"N4BP2L1","turquoise"
"N4BP2L2","grey"
"N4BP3","blue"
"NAA10","grey"
"NAA11","blue"
"NAA15","turquoise"
"NAA16","yellow"
"NAA20","turquoise"
"NAA25","turquoise"
"NAA30","brown"
"NAA35","turquoise"
"NAA38","brown"
"NAA40","grey"
"NAA50","grey"
"NAA60","brown"
"NAAA","grey"
"NAALAD2","grey"
"NAALADL2","grey"
"NAB1","turquoise"
"NAB2","turquoise"
"NABP1","grey"
"NABP2","grey"
"NACC1","turquoise"
"NACC2","turquoise"
"NADK","grey"
"NADK2","yellow"
"NADSYN1","grey"
"NAE1","turquoise"
"NAF1","grey"
"NAGA","black"
"NAGK","brown"
"NAGS","blue"
"NAIP","grey"
"NALCN","grey"
"NALF2","blue"
"NAMPT","turquoise"
"NANOG","green"
"NANOS1","blue"
"NANOS2","blue"
"NANP","brown"
"NANS","grey"
"NAP1L1","turquoise"
"NAP1L2","turquoise"
"NAP1L3","turquoise"
"NAP1L4","turquoise"
"NAP1L5","turquoise"
"NAPA","brown"
"NAPB","turquoise"
"NAPEPLD","pink"
"NAPG","turquoise"
"NAPRT","turquoise"
"NAPSB","grey"
"NARS1","turquoise"
"NARS2","grey"
"NASP","turquoise"
"NAT10","grey"
"NAT14","grey"
"NAT8B","salmon"
"NAT8L","blue"
"NAT9","grey"
"NATD1","blue"
"NAV1","brown"
"NAV2","grey"
"NAV3","lightgreen"
"NAXE","grey"
"NBEA","grey"
"NBEAL2","brown"
"NBL1","black"
"NBN","turquoise"
"NBPF22P","blue"
"NBPF8","grey"
"NBPF9","turquoise"
"NBR1","grey"
"NBR2","brown"
"NCALD","grey"
"NCAM1","grey"
"NCAM2","grey"
"NCAN","blue"
"NCAPD2","grey"
"NCAPD3","magenta"
"NCAPG","magenta"
"NCAPG2","turquoise"
"NCAPH","magenta"
"NCBP1","blue"
"NCBP2","turquoise"
"NCBP3","turquoise"
"NCCRP1","blue"
"NCDN","turquoise"
"NCEH1","grey"
"NCF1","grey"
"NCF1B","red"
"NCF2","purple"
"NCF4","red"
"NCK1","turquoise"
"NCK2","brown"
"NCKAP1","grey"
"NCKAP1L","purple"
"NCKAP5","grey"
"NCL","turquoise"
"NCLN","turquoise"
"NCMAP","yellow"
