"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa04611","hsa04611","Platelet activation",123,0.513004122548193,1.73373098557267,0.000135530879263181,0.000795114491677327,0.000447014128096105,3890,"tags=40%, list=20%, signal=32%","3673/1277/1278/1281/2149/3710/2212/5584/60/103910/3690/4638/2207/2771/3688/5331/10627/5595/83706/7408/5321/6916/113/387/3937/7094/4067/71/6093/8673/8773/5742/2776/4659/5592/10672/2534/5330/6714/5499/109/1432/10125/5332/108/5500/2243/5908/83660"
"hsa03010","hsa03010","Ribosome",167,-0.409679229442449,-1.7177792213917,0.000179830931824805,0.00103771291807101,0.000583403195566236,5393,"tags=44%, list=27%, signal=32%","6187/65003/54148/6165/200916/6232/84311/6137/51373/6231/6136/6130/25873/6207/9349/6227/140032/6143/6150/7311/6124/65008/28957/140801/6222/11224/2197/6173/51069/6167/6235/79590/6230/64965/56945/51650/6204/116541/6218/6202/9045/6233/6128/6154/6122/6125/388524/6206/6194/6189/6161/6133/6152/6191/4736/6138/6135/51187/3921/6193/6201/6166/6157/6229/6129/6228/6159/6164/6146/6139/6192/6123/6144"
"hsa04514","hsa04514","Cell adhesion molecule (CAM) interaction",150,0.48295355905988,1.66328024894044,0.000237825443069486,0.00135023477355579,0.000759103281783758,2261,"tags=27%, list=11%, signal=24%","51208/1001/1462/6382/6385/9069/9076/3696/1000/965/1364/6404/3685/1366/3383/84189/3123/3688/999/3655/80380/3689/3118/941/80381/3117/3134/3684/3127/3122/5010/3120/83700/942/3113/1525/3109/5792/920/5819"
"hsa05202","hsa05202","Transcriptional misregulation in cancer",189,0.454742305152598,1.60762985201872,0.00024439091494191,0.00136548574697702,0.000767677393635407,4267,"tags=38%, list=22%, signal=30%","5327/5328/4233/860/3248/5468/3486/3728/2115/861/3576/8354/4318/598/8357/330/7850/8358/890/5371/578/8091/2120/6935/8351/6692/8842/4314/1848/3065/4300/3684/1051/862/333932/1649/929/6667/942/8861/5970/4286/2118/7030/55589/440093/2209/8968/51274/4149/5546/85414/581/7048/1026/3398/1647/597/7157/8356/3695/2530/64332/604/1643/5966/5747/6495/4193/1436/3560/4790"
"hsa05135","hsa05135","Yersinia infection",135,0.488547721106826,1.66396669117297,0.000256373191641961,0.00141005255403078,0.000792732895208694,5061,"tags=50%, list=26%, signal=38%","2335/3576/3606/10095/2212/8935/5879/3678/60/10109/5880/4615/3688/7456/29108/2533/5595/10096/3984/29110/387/10458/10093/5335/9564/3937/834/71/6093/10097/5970/2776/920/8394/382/5829/3551/7409/10094/7099/6195/6714/10552/391/1432/5604/2932/8976/7186/10092/5747/3676/10000/4790/5586/9138/10163/23365/27040/2185/8874/1793/9475/3661/5606/4792/207/5290"
"hsa03272","hsa03272","Virion - Hepatitis viruses",47,0.623455767320354,1.83607693521024,0.00031265575514587,0.0016931511663284,0.000951891205950178,2508,"tags=36%, list=13%, signal=32%","51208/9069/9076/3339/1364/928/1366/4072/3949/5010/1803/10618/9798/1956/10015/57132/5119"
"hsa05161","hsa05161","Hepatitis B",158,0.465117610332707,1.61086120676539,0.000516239294125125,0.002753276235334,0.00154789453421888,5391,"tags=48%, list=27%, signal=35%","3576/4318/7042/3339/890/6773/7040/6772/7534/4615/7529/841/3845/355/5595/7046/4088/23586/29110/6778/5578/7043/1017/64135/1871/5970/843/7187/3551/2885/5925/637/898/1388/7097/10488/7099/6714/5111/9134/9641/3717/1432/581/537/5604/7048/1026/6774/8772/1385/7157/1642/10971/836/317/2002/1643/10000/4790/6654/7098/1959/2185/2033/3661/5606/7297/4792/207/5290/148022/4776/3718/3654/332"
"hsa04814","hsa04814","Motor proteins",193,0.448559146260677,1.58823814881268,0.000547746750634066,0.00287771427198793,0.00161785371750518,3933,"tags=33%, list=20%, signal=26%","59/4643/7169/72/9493/84790/7171/60/55083/103910/23303/3832/203068/81930/6993/10112/7277/10398/4642/832/9928/24137/79784/4627/6990/10627/4650/4637/1062/84516/10383/4640/80179/7168/4629/71/9585/11004/4648/10376/8655/829/56992/7846/4646/10381/7136/84376/1778/10121/4649/830/7283/79659/1781/4641/3799/64005/4542/4628/399687/63971/83658"
"hsa04915","hsa04915","Estrogen signaling pathway",135,0.476321662419878,1.62232540713767,0.00056596103666139,0.00292968066036484,0.00164706927077928,3417,"tags=29%, list=17%, signal=24%","3880/7031/3872/25984/3710/4313/4318/3868/1509/1839/7039/2771/3866/3860/5331/3845/5595/91860/3303/113/3861/805/6667/1956/2776/3875/8202/2885/6464/1388/10488/5580/54474/5330/6714/109/5604/3320/1385"
"hsa05416","hsa05416","Viral myocarditis",63,0.572557974931242,1.77208201979982,0.000580161252482476,0.00295966320107002,0.00166392548385516,3733,"tags=54%, list=19%, signal=44%","1604/5879/60/3383/5880/3123/841/3689/3118/857/941/3117/3134/3127/3122/6443/3120/595/942/3113/1525/71/3109/6444/6645/3115/2534/637/3119/1982/8672/8082/836/3111"
"hsa04350","hsa04350","TGF-beta signaling pathway",109,0.50874432588701,1.69808013964279,0.00063168292128695,0.00317646268990009,0.00178581036393905,2816,"tags=34%, list=14%, signal=29%","3624/26585/3397/2200/4052/7042/2615/652/659/7040/2014/6498/90/57154/3399/353500/5595/7046/4088/4681/3065/7057/7037/387/1030/7043/6667/2331/5518/6093/7027/7050/9978/64750/79639/79875/1634"
"hsa00270","hsa00270","Cysteine and methionine metabolism",51,-0.54517272196083,-1.84812387352119,0.000684913277492038,0.00339562638981968,0.00190902440575987,2183,"tags=33%, list=11%, signal=30%","191/51074/262/4144/2729/587/6723/1789/1036/3945/586/26227/4143/1491/875/29968/27232"
"hsa05410","hsa05410","Hypertrophic cardiomyopathy",98,0.505983150300911,1.66895396523198,0.000763033858752124,0.00373038775389927,0.00209722756499122,2109,"tags=29%, list=11%, signal=26%","3673/3694/3675/3691/22801/3693/7169/7042/784/3678/3696/7171/60/3690/3685/7040/3688/3655/6443/488/7043/782/183/7168/781/71/5565/6444"
"hsa00640","hsa00640","Propanoate metabolism",32,-0.627262492731082,-1.97687806961719,0.000864643547269427,0.00416924011834025,0.00234395078423435,2378,"tags=56%, list=12%, signal=50%","1629/1962/51/594/8310/1738/79611/84693/26275/5095/8802/5096/4329/84532/23417/3945/32/18"
"hsa05163","hsa05163","Human cytomegalovirus infection",215,0.429285537135577,1.54203227644832,0.000905289418440209,0.00430624155798586,0.00242097312470497,3793,"tags=39%, list=19%, signal=32%","3710/3576/5879/3690/3685/578/567/340061/59345/5880/2771/115004/1499/5331/841/6892/3845/355/5595/6891/7422/7852/91860/3134/5530/113/29110/55970/387/595/1021/5578/2782/9564/2790/805/6667/7132/5743/5156/811/6093/1956/1871/5970/55080/2776/1029/5829/3551/2885/10672/5925/5732/637/1019/1388/1230/2787/10488/5330/6714/109/8717/1432/581/5604/2783/1026/2932/6774/8772/6352/1385/7157/3587/3588/2767/5332/3554/836/108/7186"
"hsa05034","hsa05034","Alcoholism",177,0.454195483855076,1.59341958289918,0.00097612376698909,0.00452099428921263,0.00254170731570566,3985,"tags=36%, list=20%, signal=29%","8342/440689/8362/8349/8354/85236/8357/8343/8365/554313/8370/8358/723790/3017/59345/8347/2771/8351/9555/3845/8345/5595/317772/3065/91860/8970/333932/55970/8334/3015/2782/128312/2790/805/8368/8339/8330/2885/8329/51564/4129/6464/1388/2787/8969/10488/440093/8968/5499/8335/5604/2783/814/1385/3012/55869/8294/8356/8332/5500/8367/9734/136/5569"
"hsa05418","hsa05418","Fluid shear stress and atherosclerosis",140,0.465767464997172,1.59151350757389,0.000964760986074968,0.00452099428921263,0.00254170731570566,3632,"tags=38%, list=18%, signal=31%","1728/5327/4313/3552/6382/4318/6385/5879/7850/60/3690/652/4688/3685/659/3383/90/2950/5880/1499/7295/857/9181/858/7422/4259/91860/387/805/7132/71/59341/1514/9446/5970/1535/8878/1906/3551/5562/4780/2817/6714/1432/445/6612/3320/7341/27035/7157/3162/6613/3554"
