"Gene","Module"
"LRRC70","turquoise"
"LRRC75A","turquoise"
"LRRC75B","turquoise"
"LRRK2","turquoise"
"LRWD1","turquoise"
"LSM1","turquoise"
"LSM14A","turquoise"
"LSM4","turquoise"
"LSM8","turquoise"
"LTBP1","turquoise"
"LTBR","turquoise"
"LTN1","turquoise"
"LTV1","turquoise"
"LUC7L","turquoise"
"LUC7L3","turquoise"
"LYAR","turquoise"
"LYNX1-SLURP2","turquoise"
"LYPLA2","turquoise"
"LYPLAL1","turquoise"
"LYST","turquoise"
"LZIC","turquoise"
"LZTS2","turquoise"
"MAGEA6","turquoise"
"MAGED2","turquoise"
"MAGOH","turquoise"
"MAGOHB","turquoise"
"MAGT1","turquoise"
"MAK16","turquoise"
"MALT1","turquoise"
"MANBA","turquoise"
"MAP1LC3A","turquoise"
"MAP1S","turquoise"
"MAP2K4","turquoise"
"MAP2K5","turquoise"
"MAP2K7","turquoise"
"MAP3K2","turquoise"
"MAP3K20","turquoise"
"MAP3K4","turquoise"
"MAP4K4","turquoise"
"MAP4K5","turquoise"
"MAPK6","turquoise"
"MAPK7","turquoise"
"MAPKAP1","turquoise"
"MAPKAPK5-AS1","turquoise"
"MAPRE1","turquoise"
"MARCHF5","turquoise"
"MARCKSL1","turquoise"
"MARK3","turquoise"
"MAT2B","turquoise"
"MATR3","turquoise"
"MBD3","turquoise"
"MBTD1","turquoise"
"MCAT","turquoise"
"MCM3AP","turquoise"
"MCM6","turquoise"
"MCM9","turquoise"
"MCMBP","turquoise"
"MCTS1","turquoise"
"MCUB","turquoise"
"MDH1","turquoise"
"MDM1","turquoise"
"MDN1","turquoise"
"ME2","turquoise"
"MED10","turquoise"
"MED17","turquoise"
"MED22","turquoise"
"MED25","turquoise"
"MED4","turquoise"
"MED6","turquoise"
"MED7","turquoise"
"MEGF6","turquoise"
"MESD","turquoise"
"METAP2","turquoise"
"METRNL","turquoise"
"METTL16","turquoise"
"METTL25B","turquoise"
"METTL26","turquoise"
"METTL2A","turquoise"
"METTL2B","turquoise"
"MFAP1","turquoise"
"MFN1","turquoise"
"MFSD1","turquoise"
"MFSD12","turquoise"
"MFSD14A","turquoise"
"MFSD3","turquoise"
"MFSD4B","turquoise"
"MGAT3","turquoise"
"MGAT5","turquoise"
"MGME1","turquoise"
"MGRN1","turquoise"
"MGST2","turquoise"
"MIB1","turquoise"
"MICOS10","turquoise"
"MICU2","turquoise"
"MICU3","turquoise"
"MIDN","turquoise"
"MIER1","turquoise"
"MIGA1","turquoise"
"MINDY2","turquoise"
"MINDY3","turquoise"
"MINPP1","turquoise"
"MIPEP","turquoise"
"MIR103A2","turquoise"
"MIR148B","turquoise"
"MIR202","turquoise"
"MIR29B2","turquoise"
"MIR29C","turquoise"
"MIR34AHG","turquoise"
"MIR365A","turquoise"
"MIR503HG","turquoise"
"MIRLET7D","turquoise"
"MIS12","turquoise"
"MIS18A","turquoise"
"MITD1","turquoise"
"MKKS","turquoise"
"MKLN1","turquoise"
"MKNK2","turquoise"
"MKRN1","turquoise"
"MLF2","turquoise"
"MLH3","turquoise"
"MLLT6","turquoise"
"MLST8","turquoise"
"MMAA","turquoise"
"MMADHC","turquoise"
"MMP23B","turquoise"
"MMS22L","turquoise"
"MNT","turquoise"
"MOB1A","turquoise"
"MOB3C","turquoise"
"MOCS1","turquoise"
"MON2","turquoise"
"MORC3","turquoise"
"MORF4L1","turquoise"
"MORF4L2","turquoise"
"MOSPD3","turquoise"
"MPDZ","turquoise"
"MPHOSPH10","turquoise"
"MPHOSPH6","turquoise"
"MPHOSPH8","turquoise"
"MRE11","turquoise"
"MREG","turquoise"
"MRFAP1","turquoise"
"MRFAP1L1","turquoise"
"MRM2","turquoise"
"MROH1","turquoise"
"MRPL1","turquoise"
"MRPL18","turquoise"
"MRPL19","turquoise"
"MRPL2","turquoise"
"MRPL24","turquoise"
"MRPL3","turquoise"
"MRPL34","turquoise"
"MRPL4","turquoise"
"MRPL41","turquoise"
"MRPL42","turquoise"
"MRPL44","turquoise"
"MRPL57","turquoise"
"MRPS10","turquoise"
"MRPS16","turquoise"
"MRPS18C","turquoise"
"MRPS22","turquoise"
"MRPS28","turquoise"
"MRPS31","turquoise"
"MRPS31P5","turquoise"
"MRPS33","turquoise"
"MRPS34","turquoise"
"MRPS35","turquoise"
"MRPS9","turquoise"
"MSANTD3","turquoise"
"MSANTD3-TMEFF1","turquoise"
"MSANTD4","turquoise"
"MSH2","turquoise"
"MSH3","turquoise"
"MSH6","turquoise"
"MSL3","turquoise"
"MSRB3","turquoise"
"MTAP","turquoise"
"MTERF1","turquoise"
"MTERF3","turquoise"
"MTF2","turquoise"
"MTHFD1L","turquoise"
"MTHFR","turquoise"
"MTIF2","turquoise"
"MTM1","turquoise"
"MTMR2","turquoise"
"MTMR3","turquoise"
"MTMR6","turquoise"
"MTMR9LP","turquoise"
"MTNAP1","turquoise"
"MTRES1","turquoise"
"MTREX","turquoise"
"MTRF1L","turquoise"
"MTSS2","turquoise"
"MTX1","turquoise"
"MTX3","turquoise"
"MVD","turquoise"
"MXD3","turquoise"
"MXD4","turquoise"
"MYBBP1A","turquoise"
"MYCBP","turquoise"
"MYH10","turquoise"
"MYNN","turquoise"
"MYO15B","turquoise"
"MYO1E","turquoise"
"MYO9A","turquoise"
"MYORG","turquoise"
"MZF1","turquoise"
"N4BP1","turquoise"
"N4BP2L1","turquoise"
"NAA15","turquoise"
"NAA20","turquoise"
"NAA25","turquoise"
"NAA35","turquoise"
"NAB1","turquoise"
"NAB2","turquoise"
"NACC1","turquoise"
"NACC2","turquoise"
"NAE1","turquoise"
"NAMPT","turquoise"
"NAP1L1","turquoise"
"NAP1L2","turquoise"
"NAP1L3","turquoise"
"NAP1L4","turquoise"
"NAP1L5","turquoise"
"NAPB","turquoise"
"NAPG","turquoise"
"NAPRT","turquoise"
"NARS1","turquoise"
"NASP","turquoise"
"NBN","turquoise"
"NBPF9","turquoise"
"NCAPG2","turquoise"
"NCBP2","turquoise"
"NCBP3","turquoise"
"NCDN","turquoise"
"NCK1","turquoise"
"NCL","turquoise"
"NCLN","turquoise"
"NDOR1","turquoise"
"NDUFA4","turquoise"
"NDUFA4L2","turquoise"
"NDUFA5","turquoise"
"NDUFA7","turquoise"
"NDUFA8","turquoise"
"NDUFAB1","turquoise"
"NDUFAF1","turquoise"
"NDUFAF5","turquoise"
"NDUFAF7","turquoise"
"NDUFC1","turquoise"
"NDUFS1","turquoise"
"NDUFS2","turquoise"
"NECAB3","turquoise"
"NEDD1","turquoise"
"NEIL1","turquoise"
"NEK1","turquoise"
"NEK11","turquoise"
"NEK4","turquoise"
"NEK7","turquoise"
"NEK9","turquoise"
"NELFA","turquoise"
"NEMF","turquoise"
"NEPRO","turquoise"
"NFKBIB","turquoise"
"NFKBIL1","turquoise"
"NFX1","turquoise"
"NFXL1","turquoise"
"NFYB","turquoise"
"NGDN","turquoise"
"NGLY1","turquoise"
"NHLRC3","turquoise"
"NINJ1","turquoise"
"NIPA2","turquoise"
"NIPBL","turquoise"
"NIPSNAP3A","turquoise"
"NKD2","turquoise"
"NKIRAS1","turquoise"
"NMD3","turquoise"
"NME2","turquoise"
"NME4","turquoise"
"NME7","turquoise"
"NMT2","turquoise"
"NNT","turquoise"
"NOC3L","turquoise"
"NOC4L","turquoise"
"NOL10","turquoise"
"NOL8","turquoise"
"NOM1","turquoise"
"NOP58","turquoise"
"NPAT","turquoise"
"NPDC1","turquoise"
"NPEPL1","turquoise"
"NPEPPS","turquoise"
"NPM3","turquoise"
"NR1H2","turquoise"
"NR2F6","turquoise"
"NR3C1","turquoise"
"NRBP2","turquoise"
"NRDC","turquoise"
"NRDE2","turquoise"
"NRG2","turquoise"
"NRL","turquoise"
"NRM","turquoise"
"NRXN2","turquoise"
"NSD3","turquoise"
"NSMCE1","turquoise"
"NSMCE2","turquoise"
"NSMF","turquoise"
"NSUN2","turquoise"
"NSUN3","turquoise"
"NTAN1","turquoise"
"NTAQ1","turquoise"
"NTNG2","turquoise"
"NUB1","turquoise"
"NUBP1","turquoise"
"NUBPL","turquoise"
"NUCKS1","turquoise"
"NUDCD1","turquoise"
"NUDCD2","turquoise"
"NUDT12","turquoise"
"NUDT16L1","turquoise"
"NUDT16L2P","turquoise"
"NUDT21","turquoise"
"NUFIP2","turquoise"
"NUMBL","turquoise"
"NUP107","turquoise"
"NUP133","turquoise"
"NUP160","turquoise"
"NUP205","turquoise"
"NUP37","turquoise"
"NUP54","turquoise"
"NUP58","turquoise"
"NVL","turquoise"
"NXPE3","turquoise"
"OAF","turquoise"
"OARD1","turquoise"
"OAT","turquoise"
"OAZ2","turquoise"
"OBI1","turquoise"
"OCEL1","turquoise"
"ODC1","turquoise"
"OFD1","turquoise"
"OGA","turquoise"
"OGFOD1","turquoise"
"OGFOD2","turquoise"
"OMA1","turquoise"
"OPA1","turquoise"
"OPN3","turquoise"
"OPTN","turquoise"
"OR51V1","turquoise"
"ORAI3","turquoise"
"ORC2","turquoise"
"ORC3","turquoise"
"ORMDL1","turquoise"
"OSBP2","turquoise"
"OSER1","turquoise"
"OSGEP","turquoise"
"OSTF1","turquoise"
"OSTM1","turquoise"
"OTUD3","turquoise"
"OTUD7B","turquoise"
"OXCT1","turquoise"
"OXER1","turquoise"
"OXR1","turquoise"
"P4HA1","turquoise"
"PAAF1","turquoise"
"PABIR1","turquoise"
"PABIR2","turquoise"
"PAF1","turquoise"
"PAFAH1B1","turquoise"
"PAFAH1B3","turquoise"
"PAIP1","turquoise"
"PALS1","turquoise"
"PANK2","turquoise"
"PANX1","turquoise"
"PAPSS1","turquoise"
"PAQR4","turquoise"
"PAQR7","turquoise"
"PARG","turquoise"
"PARK7","turquoise"
"PARL","turquoise"
"PARP11","turquoise"
"PAXBP1","turquoise"
"PAXX","turquoise"
"PBDC1","turquoise"
"PBRM1","turquoise"
"PBX4","turquoise"
"PCBD2","turquoise"
"PCCB","turquoise"
"PCDHA2","turquoise"
"PCDHA3","turquoise"
"PCGF5","turquoise"
"PCNA","turquoise"
"PCNX1","turquoise"
"PCNX3","turquoise"
"PCYOX1L","turquoise"
"PDCD10","turquoise"
"PDCD2","turquoise"
"PDCD6P1","turquoise"
"PDCL","turquoise"
"PDE12","turquoise"
"PDE7A","turquoise"
"PDGFRA","turquoise"
"PDHA1","turquoise"
"PDHB","turquoise"
"PDIA3","turquoise"
"PDIA6","turquoise"
"PDLIM2","turquoise"
"PDLIM5","turquoise"
"PDS5B","turquoise"
"PDX1","turquoise"
"PDZD8","turquoise"
"PET117","turquoise"
"PEX3","turquoise"
"PFAS","turquoise"
"PFDN4","turquoise"
"PFDN5","turquoise"
"PFKM","turquoise"
"PFN1","turquoise"
"PFN4","turquoise"
"PGAM5","turquoise"
"PGBD2","turquoise"
"PGGT1B","turquoise"
"PGM2","turquoise"
"PGM2L1","turquoise"
"PGP","turquoise"
"PHETA2","turquoise"
"PHF10","turquoise"
"PHF14","turquoise"
"PHF20L1","turquoise"
"PHF6","turquoise"
"PHIP","turquoise"
"PHKB","turquoise"
"PHOSPHO1","turquoise"
"PHOSPHO2","turquoise"
"PHTF1","turquoise"
"PHTF2","turquoise"
"PI4K2B","turquoise"
"PIAS2","turquoise"
"PIDD1","turquoise"
"PIGA","turquoise"
"PIGC","turquoise"
"PIGF","turquoise"
"PIGH","turquoise"
"PIGN","turquoise"
"PIGW","turquoise"
"PIGZ","turquoise"
"PIK3CA","turquoise"
"PIK3R2","turquoise"
"PIK3R6","turquoise"
"PIKFYVE","turquoise"
"PIN1P1","turquoise"
"PIN4","turquoise"
"PIP4P2","turquoise"
"PIP5K1C","turquoise"
"PITPNM1","turquoise"
"PJA1","turquoise"
"PJA2","turquoise"
"PKD1","turquoise"
"PKD2","turquoise"
"PKN2","turquoise"
"PLA2G6","turquoise"
"PLA2R1","turquoise"
"PLAA","turquoise"
"PLAAT3","turquoise"
"PLCD3","turquoise"
"PLCL1","turquoise"
"PLEKHA1","turquoise"
"PLEKHA3","turquoise"
"PLEKHA8P1","turquoise"
"PLEKHB2","turquoise"
"PLEKHF2","turquoise"
"PLEKHM3","turquoise"
"PLGRKT","turquoise"
"PLOD2","turquoise"
"PLPPR2","turquoise"
"PLRG1","turquoise"
"PLS3","turquoise"
"PLXNB3","turquoise"
"PMF1-BGLAP","turquoise"
"PMS2","turquoise"
"PMVK","turquoise"
"PNISR","turquoise"
"PNKD","turquoise"
"PNKP","turquoise"
"PNN","turquoise"
"PNPLA2","turquoise"
"PNPLA7","turquoise"
"PNPLA8","turquoise"
"PNPT1","turquoise"
"PODXL2","turquoise"
"POGLUT2","turquoise"
"POGLUT3","turquoise"
"POLA1","turquoise"
"POLD1","turquoise"
"POLG2","turquoise"
"POLR1F","turquoise"
"POLR2B","turquoise"
"POLR2M","turquoise"
"POLR3A","turquoise"
"POLR3GL","turquoise"
"POM121","turquoise"
"POMGNT2","turquoise"
"POP5","turquoise"
"POU6F1","turquoise"
"PPCS","turquoise"
"PPFIBP1","turquoise"
"PPIA","turquoise"
"PPIAL4G","turquoise"
"PPIC","turquoise"
"PPID","turquoise"
"PPIE","turquoise"
"PPIG","turquoise"
"PPIH","turquoise"
"PPIP5K2","turquoise"
"PPM1A","turquoise"
"PPM1B","turquoise"
"PPP1CB","turquoise"
"PPP1R13L","turquoise"
"PPP1R14B","turquoise"
"PPP1R16A","turquoise"
"PPP1R21","turquoise"
"PPP1R35","turquoise"
"PPP1R37","turquoise"
"PPP2CA","turquoise"
"PPP2R2A","turquoise"
"PPP2R5E","turquoise"
"PPP3CB","turquoise"
"PPP3CC","turquoise"
"PPP3R1","turquoise"
"PPP4R1","turquoise"
"PPP4R2","turquoise"
"PPP4R3A","turquoise"
"PPP6R3","turquoise"
"PPWD1","turquoise"
"PQBP1","turquoise"
"PRAF2","turquoise"
"PRAMEF10","turquoise"
"PRDM8","turquoise"
"PRDX3","turquoise"
"PRELID3B","turquoise"
"PREP","turquoise"
"PRICKLE3","turquoise"
"PRIM1","turquoise"
"PRIM2","turquoise"
"PRIMPOL","turquoise"
"PRKAR1A","turquoise"
"PRKD1","turquoise"
"PRKD3","turquoise"
"PRKDC","turquoise"
"PRKG1","turquoise"
"PRKRA","turquoise"
"PRMT2","turquoise"
"PRMT3","turquoise"
"PRMT9","turquoise"
"PROS1","turquoise"
"PRP4K","turquoise"
"PRPF18","turquoise"
"PRPF38B","turquoise"
"PRPF39","turquoise"
"PRPF40A","turquoise"
"PRPF6","turquoise"
"PRPS1","turquoise"
"PRPSAP2","turquoise"
"PRR12","turquoise"
"PRSS23","turquoise"
"PRXL2A","turquoise"
"PSD3","turquoise"
"PSG8","turquoise"
"PSKH1","turquoise"
"PSMA3","turquoise"
"PSMA4","turquoise"
"PSMA5","turquoise"
"PSMA6","turquoise"
"PSMA7","turquoise"
"PSMB1","turquoise"
"PSMB3","turquoise"
"PSMB4","turquoise"
"PSMB8","turquoise"
"PSMC1","turquoise"
"PSMC2","turquoise"
"PSMC5","turquoise"
"PSMC6","turquoise"
"PSMD1","turquoise"
"PSMD11","turquoise"
"PSMD12","turquoise"
"PSMD13","turquoise"
"PSMD14","turquoise"
"PSMD7","turquoise"
"PSME4","turquoise"
"PSMG4","turquoise"
"PTBP2","turquoise"
"PTCD2","turquoise"
"PTCD3","turquoise"
"PTEN","turquoise"
"PTENP1","turquoise"
"PTGER4P2-CDK2AP2P2","turquoise"
"PTGES3","turquoise"
"PTGES3L-AARSD1","turquoise"
"PTGR1","turquoise"
"PTGR2","turquoise"
"PTK2","turquoise"
"PTMA","turquoise"
"PTPA","turquoise"
"PTPN11","turquoise"
"PTPN2","turquoise"
"PTPRG","turquoise"
"PTS","turquoise"
"PUM2","turquoise"
"PUM3","turquoise"
"PURA","turquoise"
"PUSL1","turquoise"
"PVR","turquoise"
"PWAR6","turquoise"
"PWP1","turquoise"
"PYCR1","turquoise"
"PYCR3","turquoise"
"PYGL","turquoise"
"PYY","turquoise"
"QKI","turquoise"
"QNG1","turquoise"
"QTRT2","turquoise"
"R3HCC1L","turquoise"
"R3HDM4","turquoise"
"RAB11A","turquoise"
"RAB11FIP2","turquoise"
"RAB13","turquoise"
"RAB18","turquoise"
"RAB1A","turquoise"
"RAB22A","turquoise"
"RAB23","turquoise"
"RAB27A","turquoise"
"RAB2A","turquoise"
"RAB3A","turquoise"
"RAB3GAP1","turquoise"
"RAB3IL1","turquoise"
"RAB40C","turquoise"
"RAB43","turquoise"
"RAB5A","turquoise"
"RABEP1","turquoise"
"RABGAP1","turquoise"
"RABGGTB","turquoise"
"RABL2B","turquoise"
"RABL6","turquoise"
"RAD1","turquoise"
"RAD21","turquoise"
"RAD51B","turquoise"
"RAD9A","turquoise"
"RAE1","turquoise"
"RAI14","turquoise"
"RAI2","turquoise"
"RALA","turquoise"
"RALB","turquoise"
"RALBP1","turquoise"
"RALGPS2","turquoise"
"RAN","turquoise"
"RANBP1","turquoise"
"RANBP2","turquoise"
"RANBP6","turquoise"
"RAP1A","turquoise"
"RAP1B","turquoise"
"RAP1GDS1","turquoise"
"RAP2A","turquoise"
"RAPGEF2","turquoise"
"RAPGEF6","turquoise"
"RARS1","turquoise"
"RARS2","turquoise"
"RASGRP4","turquoise"
"RASIP1","turquoise"
"RASSF8","turquoise"
"RASSF9","turquoise"
"RB1CC1","turquoise"
"RBAK","turquoise"
"RBBP5","turquoise"
"RBFOX2","turquoise"
"RBL2","turquoise"
"RBM12B","turquoise"
"RBM15B","turquoise"
"RBM17","turquoise"
"RBM18","turquoise"
"RBM25","turquoise"
"RBM28","turquoise"
"RBM3","turquoise"
"RBM34","turquoise"
"RBM39","turquoise"
"RBM41","turquoise"
"RBM5","turquoise"
"RBM6","turquoise"
"RBM8A","turquoise"
"RBMX2","turquoise"
"RBSN","turquoise"
"RCHY1","turquoise"
"RCN1","turquoise"
"RCN2","turquoise"
"RDX","turquoise"
"RECQL","turquoise"
"REEP3","turquoise"
"RELCH","turquoise"
"RELL1","turquoise"
"REP15","turquoise"
"REPIN1","turquoise"
"RER1","turquoise"
"REV1","turquoise"
"REX1BD","turquoise"
"REXO1","turquoise"
"REXO2","turquoise"
"REXO4","turquoise"
"RFLNB","turquoise"
"RFNG","turquoise"
"RFX1","turquoise"
"RFXAP","turquoise"
"RGPD1","turquoise"
"RGS10","turquoise"
"RGS19","turquoise"
"RHEB","turquoise"
"RHOD","turquoise"
"RHOT1","turquoise"
"RHOT2","turquoise"
"RIC1","turquoise"
"RIF1","turquoise"
"RIN1","turquoise"
"RINT1","turquoise"
"RIOK1","turquoise"
"RIOK2","turquoise"
"RIOK3","turquoise"
"RIOX2","turquoise"
"RIT1","turquoise"
"RLIG1","turquoise"
"RLIM","turquoise"
"RMDN1","turquoise"
"RMI1","turquoise"
"RMND1","turquoise"
"RMND5A","turquoise"
"RNASEH1","turquoise"
"RNASEH2B","turquoise"
"RNASEH2C","turquoise"
"RNASEL","turquoise"
"RND3","turquoise"
"RNF11","turquoise"
"RNF121","turquoise"
"RNF126","turquoise"
"RNF133","turquoise"
"RNF138","turquoise"
"RNF145","turquoise"
"RNF168","turquoise"
"RNF187","turquoise"
"RNF19A","turquoise"
"RNF20","turquoise"
"RNF34","turquoise"
"RNF44","turquoise"
"RNF6","turquoise"
"RNF8","turquoise"
"RNGTT","turquoise"
"RNMT","turquoise"
"RNU2-1","turquoise"
"RNU4-1","turquoise"
"RNU4-2","turquoise"
"RNU4ATAC","turquoise"
"RNU5A-1","turquoise"
"RNU5E-1","turquoise"
"RNVU1-18","turquoise"
"RNVU1-6","turquoise"
"RO60","turquoise"
"ROCK2","turquoise"
"RPA2","turquoise"
"RPAP1","turquoise"
"RPE","turquoise"
"RPGR","turquoise"
"RPIA","turquoise"
"RPL13AP5","turquoise"
"RPL19","turquoise"
"RPL21P44","turquoise"
"RPL22","turquoise"
"RPL23","turquoise"
"RPL27A","turquoise"
"RPL37","turquoise"
"RPL6","turquoise"
"RPL7L1","turquoise"
"RPLP1","turquoise"
"RPP25","turquoise"
"RPRD1A","turquoise"
"RPS16","turquoise"
"RPS21","turquoise"
"RPS24","turquoise"
"RPS27A","turquoise"
"RPS27L","turquoise"
"RPS4X","turquoise"
"RPS6","turquoise"
"RPS6KA3","turquoise"
"RPS6KB1","turquoise"
"RPS6KC1","turquoise"
"RPS7P1","turquoise"
"RPUSD2","turquoise"
"RPUSD4","turquoise"
"RRAGB","turquoise"
"RRAGC","turquoise"
"RRM1","turquoise"
"RRM2B","turquoise"
"RRN3","turquoise"
"RRN3P1","turquoise"
"RRN3P2","turquoise"
"RRP15","turquoise"
"RSBN1L","turquoise"
"RSF1","turquoise"
"RSPRY1","turquoise"
"RSRC1","turquoise"
"RSRC2","turquoise"
"RTCB","turquoise"
"RTEL1","turquoise"
"RTF2","turquoise"
"RTN4","turquoise"
"RTRAF","turquoise"
"RTTN","turquoise"
"RUSC1","turquoise"
"RUSF1","turquoise"
"RUVBL1","turquoise"
"RWDD3","turquoise"
"RXYLT1","turquoise"
"S100PBP","turquoise"
"SAAL1","turquoise"
"SACM1L","turquoise"
"SAFB","turquoise"
"SAFB2","turquoise"
"SAMD10","turquoise"
"SAMD8","turquoise"
"SANBR","turquoise"
"SAP25","turquoise"
"SAP30BP","turquoise"
"SAR1B","turquoise"
"SARAF","turquoise"
"SARNP","turquoise"
"SARS2","turquoise"
"SART3","turquoise"
"SAXO4","turquoise"
"SAYSD1","turquoise"
"SBF1","turquoise"
"SBNO1","turquoise"
"SCAF1","turquoise"
"SCAI","turquoise"
"SCAP","turquoise"
"SCAPER","turquoise"
"SCARA3","turquoise"
"SCARF2","turquoise"
"SCARNA13","turquoise"
"SCARNA15","turquoise"
"SCARNA4","turquoise"
"SCARNA7","turquoise"
"SCART1","turquoise"
"SCCPDH","turquoise"
"SCO1","turquoise"
"SCP2","turquoise"
"SDAD1","turquoise"
"SDCCAG8","turquoise"
"SDE2","turquoise"
"SDF2","turquoise"
"SDHAF2","turquoise"
"SDSL","turquoise"
"SEC11A","turquoise"
"SEC23IP","turquoise"
"SEC24C","turquoise"
"SEC61G","turquoise"
"SEH1L","turquoise"
"SELENOH","turquoise"
"SELENOI","turquoise"
"SELENOM","turquoise"
"SELENOO","turquoise"
"SENP2","turquoise"
"SENP5","turquoise"
"SENP6","turquoise"
"SEPSECS","turquoise"
"SEPT5-GP1BB","turquoise"
"SEPTIN7","turquoise"
"SERBP1","turquoise"
"SERINC1","turquoise"
"SESN3","turquoise"
"SESTD1","turquoise"
"SETD1A","turquoise"
"SETD1B","turquoise"
"SETD4","turquoise"
"SETDB2","turquoise"
"SETX","turquoise"
"SF3A2","turquoise"
"SF3B2","turquoise"
"SF3B4","turquoise"
"SFMBT1","turquoise"
"SFPQ","turquoise"
"SFRP4","turquoise"
"SFT2D1","turquoise"
"SGCB","turquoise"
"SGCD","turquoise"
"SGSM3","turquoise"
"SGTB","turquoise"
"SH3BP1","turquoise"
"SH3GLB1","turquoise"
"SH3RF3","turquoise"
"SHARPIN","turquoise"
"SHB","turquoise"
"SHFL","turquoise"
"SHISA4","turquoise"
"SHLD2","turquoise"
"SHLD2P1","turquoise"
"SHPK","turquoise"
"SHPRH","turquoise"
"SHQ1","turquoise"
"SHROOM2","turquoise"
"SIAH1","turquoise"
"SIGIRR","turquoise"
"SIN3B","turquoise"
"SIPA1L2","turquoise"
"SIRT1","turquoise"
"SIRT3","turquoise"
"SIRT5","turquoise"
"SIRT6","turquoise"
"SKI","turquoise"
"SKIC2","turquoise"
"SKIC3","turquoise"
"SKIL","turquoise"
"SKP1","turquoise"
"SLC10A3","turquoise"
"SLC18B1","turquoise"
"SLC19A1","turquoise"
"SLC20A1","turquoise"
"SLC20A2","turquoise"
"SLC22A15","turquoise"
"SLC22A17","turquoise"
"SLC25A10","turquoise"
"SLC25A14","turquoise"
"SLC25A16","turquoise"
"SLC25A22","turquoise"
"SLC25A24","turquoise"
"SLC25A26","turquoise"
"SLC25A29","turquoise"
"SLC25A3","turquoise"
"SLC25A30","turquoise"
"SLC25A32","turquoise"
"SLC26A11","turquoise"
"SLC2A4RG","turquoise"
"SLC2A8","turquoise"
"SLC30A5","turquoise"
"SLC35A1","turquoise"
"SLC35A3","turquoise"
"SLC35B3","turquoise"
"SLC35B4","turquoise"
"SLC35D1","turquoise"
"SLC35E3","turquoise"
"SLC35F5","turquoise"
"SLC36A4","turquoise"
"SLC37A3","turquoise"
"SLC39A10","turquoise"
"SLC44A1","turquoise"
"SLC48A1","turquoise"
"SLC49A3","turquoise"
"SLC4A2","turquoise"
"SLC4A7","turquoise"
"SLC66A2","turquoise"
"SLC6A9","turquoise"
"SLF1","turquoise"
"SLF2","turquoise"
"SLFN12","turquoise"
"SLITRK5","turquoise"
"SLMAP","turquoise"
"SLTM","turquoise"
"SLU7","turquoise"
"SMAD2","turquoise"
"SMARCA1","turquoise"
"SMARCA5","turquoise"
"SMARCAD1","turquoise"
"SMARCD2","turquoise"
"SMARCE1","turquoise"
"SMC3","turquoise"
"SMC6","turquoise"
"SMCHD1","turquoise"
"SMCR8","turquoise"
"SMG1","turquoise"
"SMIM15","turquoise"
"SMIM20","turquoise"
"SMIM8","turquoise"
"SNAI3","turquoise"
"SNORA19","turquoise"
"SNORA22","turquoise"
"SNORA2B","turquoise"
"SNORA33","turquoise"
"SNORA3A","turquoise"
"SNORA4","turquoise"
"SNORA50A","turquoise"
"SNORA52","turquoise"
"SNORA54","turquoise"
"SNORA57","turquoise"
"SNORA60","turquoise"
"SNORA68","turquoise"
"SNORA70B","turquoise"
"SNORA70C","turquoise"
"SNORA70F","turquoise"
"SNORA71A","turquoise"
"SNORA71C","turquoise"
"SNORA71D","turquoise"
"SNORD102","turquoise"
"SNORD116-28","turquoise"
"SNORD13","turquoise"
"SNORD13P2","turquoise"
"SNORD20","turquoise"
"SNORD21","turquoise"
"SNORD32A","turquoise"
"SNORD32B","turquoise"
"SNORD33","turquoise"
"SNORD44","turquoise"
"SNORD45C","turquoise"
"SNORD46","turquoise"
"SNORD5","turquoise"
"SNORD50B","turquoise"
"SNORD52","turquoise"
"SNORD57","turquoise"
"SNORD59B","turquoise"
"SNORD7","turquoise"
"SNORD75","turquoise"
"SNORD77","turquoise"
"SNORD78","turquoise"
"SNORD81","turquoise"
"SNORD83B","turquoise"
"SNRNP40","turquoise"
"SNRPA1","turquoise"
"SNRPD1","turquoise"
"SNRPE","turquoise"
"SNRPF","turquoise"
"SNRPG","turquoise"
"SNU13","turquoise"
"SNW1","turquoise"
"SNX13","turquoise"
"SNX14","turquoise"
"SNX24","turquoise"
"SNX25","turquoise"
"SNX4","turquoise"
"SNX6","turquoise"
"SNX7","turquoise"
"SOCS1","turquoise"
"SOCS5","turquoise"
"SOCS6","turquoise"
"SOD1","turquoise"
"SOD3","turquoise"
"SOX13","turquoise"
"SPAG7","turquoise"
"SPAG9","turquoise"
"SPART","turquoise"
"SPAST","turquoise"
"SPATC1L","turquoise"
"SPATS2L","turquoise"
"SPHK2","turquoise"
"SPNS1","turquoise"
"SPOP","turquoise"
"SPOPL","turquoise"
"SPOUT1","turquoise"
"SPPL2B","turquoise"
"SPRED1","turquoise"
"SPRR2G","turquoise"
"SPRYD7","turquoise"
"SPTB","turquoise"
"SPTBN2","turquoise"
"SPTLC1","turquoise"
"SPTLC2","turquoise"
"SPTY2D1","turquoise"
"SQLE","turquoise"
"SQSTM1","turquoise"
"SREK1","turquoise"
"SREK1IP1","turquoise"
"SRP54","turquoise"
"SRPK2","turquoise"
"SRSF1","turquoise"
"SRSF10","turquoise"
"SRSF2","turquoise"
"SRSF3","turquoise"
"SRSF5","turquoise"
"SRSF6","turquoise"
"SRSF7","turquoise"
"SRSF9","turquoise"
"SS18","turquoise"
"SSB","turquoise"
